Source,SourceDoc,Admin0,Admin1,Admin2,Year,Crop,Season, Area , Yield , MT 
MOALD_CBS,KIPPRA,,Central,Nyandarua,1979,"Beans, dry",,546,0.9,491
MOALD_CBS,KIPPRA,,Central,Nyandarua,1980,"Beans, dry",,2902,0.66,1909
MOALD_CBS,KIPPRA,,Central,Nyandarua,1981,"Beans, dry",,2885,0.72,2077
MOALD_CBS,KIPPRA,,Central,Nyandarua,1982,"Beans, dry",,3285,1.09,3597
MOALD_CBS,KIPPRA,,Central,Nyandarua,1983,"Beans, dry",,4110,0.5,2055
MOALD_CBS,KIPPRA,,Central,Nyandarua,1984,"Beans, dry",,3674,0.3,1102
MOALD_CBS,KIPPRA,,Central,Nyandarua,1985,"Beans, dry",,3565,0.53,1906
MOALD_CBS,KIPPRA,,Central,Nyandarua,1986,"Beans, dry",,5670,0.63,3584
MOALD_CBS,KIPPRA,,Central,Nyandarua,1987,"Beans, dry",,3640,0.4,1456
MOALD_CBS,KIPPRA,,Central,Nyandarua,1988,"Beans, dry",,5660,0.64,3648
MOALD_CBS,KIPPRA,,Central,Nyandarua,1989,"Beans, dry",,5250,0.41,2150
MOALD_CBS,KIPPRA,,Central,Nyandarua,1990,"Beans, dry",,5360,0.35,1876
MoALF,Spreadsheet,,Central,Nyandarua,1991,"Beans, dry",,5030,0.4,2012
MoALF,Spreadsheet,,Central,Nyandarua,1992,"Beans, dry",,6200,0.18,1116
MoALF,Spreadsheet,,Central,Nyandarua,1993,"Beans, dry",,6122,0.2,1245
MoALF,Spreadsheet,,Central,Nyandarua,1994,"Beans, dry",,6057,0.4,2423
MoALF,Spreadsheet,,Central,Nyandarua,1995,"Beans, dry",,5704.4,0.3,1717.73
MoALF,Spreadsheet,,Central,Nyandarua,1996,"Beans, dry",,4430.8,0.1,424.21
MoALF,Spreadsheet,,Central,Nyandarua,1997,"Beans, dry",,4320,0.18,777.68
MoALF,Spreadsheet,,Central,Nyandarua,1998,"Beans, dry",,4626,0.36,1664.81
MoALF,Spreadsheet,,Central,Nyandarua,1999,"Beans, dry",,6160,0.27,1663.37
MoALF,Spreadsheet,,Central,Nyandarua,2000,"Beans, dry",,5700,0.17,992.8
MoALF,Spreadsheet,,Central,Nyandarua,2001,"Beans, dry",,3700,0.25,918
MoALF,Spreadsheet,,Central,Nyandarua,2002,"Beans, dry",,3210,0.18,578
MoALF,Spreadsheet,,Central,Nyandarua,2003,"Beans, dry",,5240,0.35,1813.05
MoALF,Spreadsheet,,Central,Nyandarua,2004,"Beans, dry",,4130,0.18,728.62
MoALF,Spreadsheet,,Central,Nyandarua,2005,"Beans, dry",,4260,0.34,1452.75
MoALF,Spreadsheet,,Central,Nyandarua,2006,"Beans, dry",,3080,0.36,1098.11
MoALF,Spreadsheet,,Central,Nyandarua,2007,"Beans, dry",,1825,0.11,200.75
MoALF,Spreadsheet,,Central,Nyandarua,2008,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Central,Nyandarua,2009,"Beans, dry",,4794,0,0
MoALF,Spreadsheet,,Central,Nyandarua,2010,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Central,Nyandarua,2011,"Beans, dry",,6290,0.61,3845.97
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2012,"Beans, dry",,6883,0.59,4088.5
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2013,"Beans, dry",,3744,1.08,4043.52
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2014,"Beans, dry",,4561,0.49,2216.65
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2012,Cassava,,41,9.88,405
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2013,Cassava,,17,9.1,155
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2014,Cassava,,11,10,110
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2012,"Cowpeas, dry",,30,0.64,19.17
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2013,"Cowpeas, dry",,30,0.6,18.09
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2014,"Cowpeas, dry",,0,0,0
MOA,AgroMOA,,Central,Nyandarua,1970,Maize,,8700,0.37,3197
MOA,AgroMOA,,Central,Nyandarua,1971,Maize,,6656,0.49,3241
MOA,AgroMOA,,Central,Nyandarua,1972,Maize,,9549,1.11,10580
MOA,AgroMOA,,Central,Nyandarua,1973,Maize,,7911,2.27,17996
MOA,AgroMOA,,Central,Nyandarua,1974,Maize,,8632,1.27,10953
MOA,AgroMOA,,Central,Nyandarua,1975,Maize,,5865,2.29,13420
MOA,AgroMOA,,Central,Nyandarua,1976,Maize,,18626,3.14,58567
MOA,AgroMOA,,Central,Nyandarua,1977,Maize,,16137,3.15,50882
MOA,AgroMOA,,Central,Nyandarua,1978,Maize,,11000,2.25,24750
MOA,AgroMOA,,Central,Nyandarua,1979,Maize,,12570,0.72,9050
MOA,AgroMOA,,Central,Nyandarua,1980,Maize,,12553,0.72,9038
MOA,AgroMOA,,Central,Nyandarua,1981,Maize,,13992,3.15,44075
MOA,AgroMOA,,Central,Nyandarua,1982,Maize,,12703,1.08,13703
MOA,AgroMOA,,Central,Nyandarua,1983,Maize,,15596,1.8,28072
MOA,AgroMOA,,Central,Nyandarua,1984,Maize,,18817,0.9,16935
MOA,AgroMOA,,Central,Nyandarua,1985,Maize,,19816,1.3,25808
MOA,AgroMOA,,Central,Nyandarua,1986,Maize,,20350,2.52,51282
MOA,AgroMOA,,Central,Nyandarua,1987,Maize,,17800,0.65,11570
MOA,AgroMOA,,Central,Nyandarua,1988,Maize,,18640,3.5,65240
MOA,AgroMOA,,Central,Nyandarua,1989,Maize,,19520,2.7,52704
MOA,AgroMOA,,Central,Nyandarua,1990,Maize,,20010,1.6,32010
MOA,AgroMOA,,Central,Nyandarua,1991,Maize,Long Rains,19700,1.8,35460
MOA,AgroMOA,,Central,Nyandarua,1991,Maize,,19700,1.8,35460
MOA,AgroMOA,,Central,Nyandarua,1992,Maize,Long Rains,21500,1.98,42570
MOA,AgroMOA,,Central,Nyandarua,1992,Maize,,21500,1.98,42570
MOA,AgroMOA,,Central,Nyandarua,1993,Maize,Long Rains,22224,0.9,20001.6
MOA,AgroMOA,,Central,Nyandarua,1993,Maize,,22224,0.9,20001.6
MOA,AgroMOA,,Central,Nyandarua,1994,Maize,Long Rains,17646,2.97,52408.62
MOA,AgroMOA,,Central,Nyandarua,1995,Maize,Long Rains,18144,1.7,30843.99
MOA,AgroMOA,,Central,Nyandarua,1995,Maize,,18144,1.7,30843.99
MOA,AgroMOA,,Central,Nyandarua,1996,Maize,Long Rains,13574,1.62,21989.88
MOALP,AgroMOALP,,Central,Nyandarua,1997,Maize,Long Rains,17194,1.35,23211.9
MOALP,AgroMOALP,,Central,Nyandarua,1997,Maize,,17194,1.35,23211.9
MOALP,AgroMOALP,,Central,Nyandarua,1998,Maize,Long Rains,14420,1.6,23068.8
MOALP,AgroMOALP,,Central,Nyandarua,1998,Maize,,14420,1.6,23068.8
MOALP,AgroMOALP,,Central,Nyandarua,1999,Maize,Long Rains,14000,0.9,12600
MOALP,AgroMOALP,,Central,Nyandarua,1999,Maize,Short Rains,0,NA,0
MOALP,AgroMOALP,,Central,Nyandarua,1999,Maize,,14000,0.9,12600
MOALP,AgroMOALP,,Central,Nyandarua,2000,Maize,Long Rains,14360,0.72,10339.2
MOALP,AgroMOALP,,Central,Nyandarua,2000,Maize,Short Rains,0,NA,0
MOALP,AgroMOALP,,Central,Nyandarua,2000,Maize,,14360,0.72,10339.2
MOALP,AgroMOALP,,Central,Nyandarua,2001,Maize,Long Rains,15490,1.77,27414
MOALP,AgroMOALP,,Central,Nyandarua,2001,Maize,Short Rains,0,NA,0
MOALP,AgroMOALP,,Central,Nyandarua,2001,Maize,,15490,1.77,27414
MoALF,Spreadsheet,,Central,Nyandarua,2002,Maize,,14950,1.44,21530
MoALF,Spreadsheet,,Central,Nyandarua,2003,Maize,,14550,1.8,26190
MoALF,Spreadsheet,,Central,Nyandarua,2004,Maize,,14000,0.9,12601
MoALF,Spreadsheet,,Central,Nyandarua,2005,Maize,,15590,1.84,28713
MoALF,Spreadsheet,,Central,Nyandarua,2006,Maize,,14300,1.35,19307
MoALF,Spreadsheet,,Central,Nyandarua,2007,Maize,,20900,1.33,27822.6
MoALF,Spreadsheet,,Central,Nyandarua,2008,Maize,,14031,0.64,8965.81
MoALF,Spreadsheet,,Central,Nyandarua,2009,Maize,,10055,1.66,16707.6
MoALF,Spreadsheet,,Central,Nyandarua,2010,Maize,,10005,2.18,21775.05
MoALF,Spreadsheet,,Central,Nyandarua,2011,Maize,,10855,3.06,33250.5
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2012,Maize,,19588,2.16,42310.08
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2013,Maize,,10490,2.3,24168.96
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2014,Maize,,10366,1.94,20151.5
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2012,Millet,,3,0.21,0.62
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2013,Millet,,4,0.61,2.45
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2014,Millet,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2012,"Potatoes, Irish",,18915,12.73,240838.23
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2013,"Potatoes, Irish",,19961,13.65,272520
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2014,"Potatoes, Irish",,22270,13.18,293410
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2012,Sorghum,,24,0.87,20.95
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2013,Sorghum,,103,0.9,92.7
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2014,Sorghum,,35,0.72,25.2
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2012,Sweet potatoes,,80,11.5,918
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2013,Sweet potatoes,,83,17,1414
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2014,Sweet potatoes,,21,11.7,245
MOALD_CBS,KIPPRA,,Central,Nyandarua,1970,Wheat,,8890,1.7,15075
MOALD_CBS,KIPPRA,,Central,Nyandarua,1971,Wheat,,9636,1.17,11274
MOALD_CBS,KIPPRA,,Central,Nyandarua,1972,Wheat,,6753,0.3,2019
MOALD_CBS,KIPPRA,,Central,Nyandarua,1973,Wheat,,3245,2.24,7256
MOALD_CBS,KIPPRA,,Central,Nyandarua,1974,Wheat,,3972,2.42,9593
MOALD_CBS,KIPPRA,,Central,Nyandarua,1975,Wheat,,5136,1.29,6611
MOALD_CBS,KIPPRA,,Central,Nyandarua,1976,Wheat,,6050,1.35,8170
MOALD_CBS,KIPPRA,,Central,Nyandarua,1977,Wheat,,10838,1.35,14631
MOALD_CBS,KIPPRA,,Central,Nyandarua,1978,Wheat,,6200,2.09,12950
MOALD_CBS,KIPPRA,,Central,Nyandarua,1979,Wheat,,2084,0.72,1504
MOALD_CBS,KIPPRA,,Central,Nyandarua,1980,Wheat,,4019,2.05,8232
MOALD_CBS,KIPPRA,,Central,Nyandarua,1981,Wheat,,4109,2,8218
MOALD_CBS,KIPPRA,,Central,Nyandarua,1982,Wheat,,2041,1.7,3470
MOALD_CBS,KIPPRA,,Central,Nyandarua,1983,Wheat,,3829,2,7658
MOALD_CBS,KIPPRA,,Central,Nyandarua,1984,Wheat,,2221,0.45,999
MOALD_CBS,KIPPRA,,Central,Nyandarua,1985,Wheat,,2122,1.81,3836
MOALD_CBS,KIPPRA,,Central,Nyandarua,1986,Wheat,,2920,2.65,7750
MOALD_CBS,KIPPRA,,Central,Nyandarua,1987,Wheat,,1875,1.5,2810
MOALD_CBS,KIPPRA,,Central,Nyandarua,1988,Wheat,,2420,3.12,7560
MOALD_CBS,KIPPRA,,Central,Nyandarua,1989,Wheat,,2960,2.7,7992
MOALD_CBS,KIPPRA,,Central,Nyandarua,1990,Wheat,,3345,1.4,4683
MoALF,Spreadsheet,,Central,Nyandarua,1991,Wheat,,3760,1.66,6224
MoALF,Spreadsheet,,Central,Nyandarua,1992,Wheat,,3760,2.15,8084
MoALF,Spreadsheet,,Central,Nyandarua,1993,Wheat,,3256,1.2,3907
MoALF,Spreadsheet,,Central,Nyandarua,1994,Wheat,,3641,2,7282
MoALF,Spreadsheet,,Central,Nyandarua,1995,Wheat,,3549,1.85,6554.46
MoALF,Spreadsheet,,Central,Nyandarua,1996,Wheat,,4800,1.62,7776.78
MoALF,Spreadsheet,,Central,Nyandarua,1997,Wheat,,5527,1.41,7776.78
MoALF,Spreadsheet,,Central,Nyandarua,1998,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Nyandarua,1999,Wheat,,4580,1.26,5771.38
MoALF,Spreadsheet,,Central,Nyandarua,2000,Wheat,,1800,1.26,2268.23
MoALF,Spreadsheet,,Central,Nyandarua,2001,Wheat,,2080,1.33,2756.7
MoALF,Spreadsheet,,Central,Nyandarua,2002,Wheat,,2480,1.4,3472
MoALF,Spreadsheet,,Central,Nyandarua,2003,Wheat,,1940,1.6,3096.9
MoALF,Spreadsheet,,Central,Nyandarua,2004,Wheat,,3660,1.8,6588.66
MoALF,Spreadsheet,,Central,Nyandarua,2005,Wheat,,3960,1.8,7128.71
MoALF,Spreadsheet,,Central,Nyandarua,2006,Wheat,,3600,1.36,4896.49
MoALF,Spreadsheet,,Central,Nyandarua,2007,Wheat,,3302,2.19,7228
MoALF,Spreadsheet,,Central,Nyandarua,2008,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Nyandarua,2009,Wheat,,3411.5,0.8,2734.11
MoALF,Spreadsheet,,Central,Nyandarua,2010,Wheat,,0,0,0
MoALF,Spreadsheet,,Central,Nyandarua,2011,Wheat,,3397,1.98,6723
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2012,Wheat,,2326,4.34,10090.19
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2013,Wheat,,1408,2.49,3510.14
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyandarua,2014,Wheat,,1455,2,2907.09
MOALD_CBS,KIPPRA,,Central,Nyeri,1970,"Beans, dry",,6892,0.36,2481
MOALD_CBS,KIPPRA,,Central,Nyeri,1971,"Beans, dry",,5230,0.36,1882
MOALD_CBS,KIPPRA,,Central,Nyeri,1972,"Beans, dry",,11132,0.72,8015
MOALD_CBS,KIPPRA,,Central,Nyeri,1973,"Beans, dry",,11200,0.54,6048
MOALD_CBS,KIPPRA,,Central,Nyeri,1974,"Beans, dry",,15324,0.6,9194
MOALD_CBS,KIPPRA,,Central,Nyeri,1975,"Beans, dry",,17049,0.66,11304
MOALD_CBS,KIPPRA,,Central,Nyeri,1976,"Beans, dry",,17690,0.9,15921
MOALD_CBS,KIPPRA,,Central,Nyeri,1977,"Beans, dry",,15977,0.9,14380
MOALD_CBS,KIPPRA,,Central,Nyeri,1978,"Beans, dry",,10438,0.9,9394
MOALD_CBS,KIPPRA,,Central,Nyeri,1979,"Beans, dry",,13816,0.5,6908
MOALD_CBS,KIPPRA,,Central,Nyeri,1980,"Beans, dry",,17946,0.5,9059
MOALD_CBS,KIPPRA,,Central,Nyeri,1981,"Beans, dry",,25123,1.08,27135
MOALD_CBS,KIPPRA,,Central,Nyeri,1982,"Beans, dry",,24125,0.72,17370
MOALD_CBS,KIPPRA,,Central,Nyeri,1983,"Beans, dry",,20351,0.76,15517
MOALD_CBS,KIPPRA,,Central,Nyeri,1984,"Beans, dry",,11196,0.48,5424
MOALD_CBS,KIPPRA,,Central,Nyeri,1985,"Beans, dry",,17627,0.59,10312
MOALD_CBS,KIPPRA,,Central,Nyeri,1986,"Beans, dry",,18000,0.6,10800
MOALD_CBS,KIPPRA,,Central,Nyeri,1987,"Beans, dry",,18782,0.6,11269
MOALD_CBS,KIPPRA,,Central,Nyeri,1988,"Beans, dry",,23460,0.39,9220
MOALD_CBS,KIPPRA,,Central,Nyeri,1989,"Beans, dry",,18595,0.48,9017
MOALD_CBS,KIPPRA,,Central,Nyeri,1990,"Beans, dry",,17207,0.7,12045
MoALF,Spreadsheet,,Central,Nyeri,1991,"Beans, dry",,20645,0.32,6516
MoALF,Spreadsheet,,Central,Nyeri,1992,"Beans, dry",,20000,0.45,9000
MoALF,Spreadsheet,,Central,Nyeri,1993,"Beans, dry",,22867,0.22,5099
MoALF,Spreadsheet,,Central,Nyeri,1994,"Beans, dry",,21320,0.7,14924
MoALF,Spreadsheet,,Central,Nyeri,1995,"Beans, dry",,23754,0.46,10909.09
MoALF,Spreadsheet,,Central,Nyeri,1996,"Beans, dry",,18152,0.27,4901.53
MoALF,Spreadsheet,,Central,Nyeri,1997,"Beans, dry",,24544,0.5,12371.38
MoALF,Spreadsheet,,Central,Nyeri,1998,"Beans, dry",,19540,0.2,3835.28
MoALF,Spreadsheet,,Central,Nyeri,1999,"Beans, dry",,22380,0.31,6932.49
MoALF,Spreadsheet,,Central,Nyeri,2000,"Beans, dry",,22200,0.36,8074.71
MoALF,Spreadsheet,,Central,Nyeri,2001,"Beans, dry",,22000,0.46,10170
MoALF,Spreadsheet,,Central,Nyeri,2002,"Beans, dry",,24265,0.5,12103
MoALF,Spreadsheet,,Central,Nyeri,2003,"Beans, dry",,23150,0.4,9306
MoALF,Spreadsheet,,Central,Nyeri,2004,"Beans, dry",,23300,0.23,5472.55
MoALF,Spreadsheet,,Central,Nyeri,2005,"Beans, dry",,24321,0.3,7367.69
MoALF,Spreadsheet,,Central,Nyeri,2006,"Beans, dry",,26351,0.4,10416.65
MoALF,Spreadsheet,,Central,Nyeri,2007,"Beans, dry",,23463,0.76,17784
MoALF,Spreadsheet,,Central,Nyeri,2008,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Central,Nyeri,2009,"Beans, dry",,24537,0,0
MoALF,Spreadsheet,,Central,Nyeri,2010,"Beans, dry",,0,0,0
MoALF,Spreadsheet,,Central,Nyeri,2011,"Beans, dry",,23262,0.34,7902.9
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2012,"Beans, dry",,24583,0.71,17478.51
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2013,"Beans, dry",,43027,0.72,30979.44
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2014,"Beans, dry",,43244,0.66,28411.31
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2012,Cassava,,360,6.67,2400
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2013,Cassava,,311,12.3,3823
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2014,Cassava,,361,11.2,4044
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2012,Cocoyam,,213,4.53,964
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2013,Cocoyam,,227,4.34,985
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2014,Cocoyam,,212.5,4.14,879.2
MOA,AgroMOA,,Central,Nyeri,1970,Coffee,,7287,0.48,3462
MOA,AgroMOA,,Central,Nyeri,1971,Coffee,,6668,0.92,6126
MOA,AgroMOA,,Central,Nyeri,1972,Coffee,,6955,0.97,6740
MOA,AgroMOA,,Central,Nyeri,1973,Coffee,,7242,0.55,3954
MOA,AgroMOA,,Central,Nyeri,1974,Coffee,,7242,0.92,6653
MOA,AgroMOA,,Central,Nyeri,1975,Coffee,,7091,0.52,3690
MOA,AgroMOA,,Central,Nyeri,1976,Coffee,,6941,0.68,4691
MOA,AgroMOA,,Central,Nyeri,1977,Coffee,,7538,0.96,7239
MOA,AgroMOA,,Central,Nyeri,1978,Coffee,,8751,0.79,6877
MOA,AgroMOA,,Central,Nyeri,1979,Coffee,,8676,0.76,6568
MOA,AgroMOA,,Central,Nyeri,1980,Coffee,,8602,0.76,6550
MOA,AgroMOA,,Central,Nyeri,1981,Coffee,,8051,1.05,8444
MOA,AgroMOA,,Central,Nyeri,1982,Coffee,,7500,0.75,5600
MOA,AgroMOA,,Central,Nyeri,1983,Coffee,,9860,0.93,9155
MOA,AgroMOA,,Central,Nyeri,1984,Coffee,,10610,1.13,11970
MOA,AgroMOA,,Central,Nyeri,1985,Coffee,,11361,0.95,10804
MOA,AgroMOA,,Central,Nyeri,1986,Coffee,,11026,NC,NC
MOA,AgroMOA,,Central,Nyeri,1987,Coffee,,13192,0.69,9092
MOA,AgroMOA,,Central,Nyeri,1988,Coffee,,13447,1.21,16256
MOA,AgroMOA,,Central,Nyeri,1989,Coffee,,13594,0.61,8231
MOA,AgroMOA,,Central,Nyeri,1990,Coffee,,13626,0.87,11888
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2012,"Cowpeas, dry",,40,0.36,14.44
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2013,"Cowpeas, dry",,292,0.09,26.28
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2014,"Cowpeas, dry",,509,0.62,316.09
MOA,AgroMOA,,Central,Nyeri,1970,Maize,,13403,2.7,36188
MOA,AgroMOA,,Central,Nyeri,1971,Maize,,16929,2.7,45708
MOA,AgroMOA,,Central,Nyeri,1972,Maize,,21961,2.52,55295
MOA,AgroMOA,,Central,Nyeri,1973,Maize,,24884,2.7,67187
MOA,AgroMOA,,Central,Nyeri,1974,Maize,,22680,2.35,53199
MOA,AgroMOA,,Central,Nyeri,1975,Maize,,19511,2.88,56180
MOA,AgroMOA,,Central,Nyeri,1976,Maize,,14933,2.64,39350
MOA,AgroMOA,,Central,Nyeri,1977,Maize,,15329,2.25,34490
MOA,AgroMOA,,Central,Nyeri,1978,Maize,,17580,2.02,35480
MOA,AgroMOA,,Central,Nyeri,1979,Maize,,15934,1.72,27442
MOA,AgroMOA,,Central,Nyeri,1980,Maize,,13202,2.5,33000
MOA,AgroMOA,,Central,Nyeri,1981,Maize,,15518,1.69,26296
MOA,AgroMOA,,Central,Nyeri,1982,Maize,,23895,1.8,43011
MOA,AgroMOA,,Central,Nyeri,1983,Maize,,25556,1.69,43295
MOA,AgroMOA,,Central,Nyeri,1984,Maize,,20180,1.14,23056
MOA,AgroMOA,,Central,Nyeri,1985,Maize,,21332,1.35,28798
MOA,AgroMOA,,Central,Nyeri,1986,Maize,,23973,1.47,35135
MOA,AgroMOA,,Central,Nyeri,1987,Maize,,22742,0.94,21380
MOA,AgroMOA,,Central,Nyeri,1988,Maize,,21483,1.61,34655
MOA,AgroMOA,,Central,Nyeri,1989,Maize,,19565,1.4,27397
MOA,AgroMOA,,Central,Nyeri,1990,Maize,,22100,1.5,33150
MOA,AgroMOA,,Central,Nyeri,1991,Maize,Long Rains,21800,1.8,39240
MOA,AgroMOA,,Central,Nyeri,1992,Maize,Long Rains,13000,1.35,17550
MOA,AgroMOA,,Central,Nyeri,1992,Maize,Short Rains,8200,1.26,10332
MOA,AgroMOA,,Central,Nyeri,1992,Maize,,21200,1.32,27882
MOA,AgroMOA,,Central,Nyeri,1993,Maize,Long Rains,23365,1.08,25234.2
MOA,AgroMOA,,Central,Nyeri,1994,Maize,Long Rains,12219,1.44,17595.36
MOA,AgroMOA,,Central,Nyeri,1995,Maize,Long Rains,13090,1.26,16494.21
MOA,AgroMOA,,Central,Nyeri,1995,Maize,Short Rains,8600,1.35,11610
MOA,AgroMOA,,Central,Nyeri,1995,Maize,,21690,1.3,28104.21
MOA,AgroMOA,,Central,Nyeri,1996,Maize,Long Rains,12201,1.44,17569.44
MOALP,AgroMOALP,,Central,Nyeri,1997,Maize,Long Rains,11200,1.59,17820
MOALP,AgroMOALP,,Central,Nyeri,1997,Maize,Short Rains,10300,0.9,9270
MOALP,AgroMOALP,,Central,Nyeri,1997,Maize,,21500,1.26,27090
MOALP,AgroMOALP,,Central,Nyeri,1998,Maize,Long Rains,12100,1.08,13068
MOALP,AgroMOALP,,Central,Nyeri,1998,Maize,Short Rains,9850,0.13,1241.1
MOALP,AgroMOALP,,Central,Nyeri,1998,Maize,,21950,0.65,14309.1
MOALP,AgroMOALP,,Central,Nyeri,1999,Maize,Long Rains,12200,0.63,7686
MOALP,AgroMOALP,,Central,Nyeri,1999,Maize,Short Rains,10550,0.09,949.5
MOALP,AgroMOALP,,Central,Nyeri,1999,Maize,,22750,0.38,8635.5
MOALP,AgroMOALP,,Central,Nyeri,2000,Maize,Long Rains,12900,0.18,2322
MOALP,AgroMOALP,,Central,Nyeri,2000,Maize,Short Rains,10900,0.81,8829
MOALP,AgroMOALP,,Central,Nyeri,2000,Maize,,23800,0.47,11151
MOALP,AgroMOALP,,Central,Nyeri,2001,Maize,Long Rains,13200,1.05,13896
MOALP,AgroMOALP,,Central,Nyeri,2001,Maize,Short Rains,10500,0,0
MOALP,AgroMOALP,,Central,Nyeri,2001,Maize,,23700,0.59,13896
MoALF,Spreadsheet,,Central,Nyeri,2002,Maize,,22300,1.08,24086
MoALF,Spreadsheet,,Central,Nyeri,2003,Maize,,24475,1.08,26370
MoALF,Spreadsheet,,Central,Nyeri,2004,Maize,,22750,0.38,8636
MoALF,Spreadsheet,,Central,Nyeri,2005,Maize,,26076,0.65,16873
MoALF,Spreadsheet,,Central,Nyeri,2006,Maize,,27947,0.97,27003
MoALF,Spreadsheet,,Central,Nyeri,2007,Maize,,38075,1.73,65875
MoALF,Spreadsheet,,Central,Nyeri,2008,Maize,,18835,1.43,26993.7
MoALF,Spreadsheet,,Central,Nyeri,2009,Maize,,20124,1.18,23734.8
MoALF,Spreadsheet,,Central,Nyeri,2010,Maize,,32272,0.9,28991.88
MoALF,Spreadsheet,,Central,Nyeri,2011,Maize,,35433,0.88,31140.14
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2012,Maize,,33593,1.26,42327.18
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2013,Maize,,61416,1.29,79042.39
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2014,Maize,,61543,1.18,72559.2
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2012,"Potatoes, Irish",,7740.5,3.56,27552.6
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2013,"Potatoes, Irish",,7918,3.15,24949.1
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2014,"Potatoes, Irish",,7294,3.81,27765.3
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2012,Rice,,91,2.66,242
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2013,Rice,,110,0.86,95
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2014,Rice,,102.6,2.55,261.4
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2012,Sorghum,,21,0.43,9.07
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,Nyeri,2013,Sorghum,,174,0.57,98.66
