year,code,name,ASAL,AvgTemp_MarMay,SDTemp_MarMay,Cum_DD_MarMay,HeatWDays_MarMay,MaxTemp_MarMay,AvgTemp_MarAug,SDTemp_MarAug,Cum_DD_MarAug,HeatWDays_MarAug,MaxTemp_MarAug,AvgTemp_OctDec,SDTemp_OctDec,Cum_DD_OctDec,HeatWDays_OctDec,MaxTemp_OctDec,SeasRain_MarMay,Prec2Months_MarMay,PrecStDev_MarMay,PrecCoefVar_MarMay,DrySpell_MarMay,DrSpell10_MarMay,DrSpell20_MarMay,MaxRain_MarMay,SeasRain_MarAug,Prec2Months_MarAug,PrecStDev_MarAug,PrecCoefVar_MarAug,DrySpell_MarAug,DrSpell10_MarAug,DrSpell20_MarAug,MaxRain_MarAug,SeasRain_OctDec,Prec2Months_OctDec,PrecStDev_OctDec,PrecCoefVar_OctDec,DrySpell_OctDec,DrSpell10_OctDec,DrSpell20_OctDec,MaxRain_OctDec
1991,51394,-999,1,23.8,0.8,2186.5,0.4,29.5,22.9,1.2,4211.1,0.4,28.2,22.6,0.7,2080.6,0,28.5,313.4,164.2,6.9,2.1,14,2.8,0.1,35.5,618.4,164.2,7.6,2.4,17.9,3.8,0.3,57.5,162,147.6,4.7,2.7,24.3,2.7,1.1,25.8
1992,51394,-999,1,24.1,1.1,2204,0.7,30.1,23,1.5,4219.1,0.7,28.6,22.8,0.5,2094.4,0,28.2,255.7,180.9,6.8,2.5,18.3,3,0.2,36.2,510.9,180.9,6.6,2.5,20.6,4.3,0.8,40.9,151.3,128.4,4.1,2.7,19,2,0.8,22.6
1993,51394,-999,1,23.5,0.8,2159.5,0.2,29.5,22.7,1,4185.1,0.2,28.4,23.3,0.5,2145.6,0,29.4,256.4,78.8,6.2,2.3,23.8,1.5,0.5,33,471.2,78.8,6,2.4,27.1,3.5,1.4,36.2,119.7,103,4.2,3.3,23.2,2.6,1.1,25.3
1994,51394,-999,1,23.7,0.9,2184.1,0.5,29.4,22.8,1.2,4203.5,0.5,28.2,22.7,0.6,2092.7,0,28.3,299.2,177.2,6.8,2.2,16.3,2.3,0.3,34.3,642.3,177.2,8.1,2.4,20.5,4,1.1,54.9,166.8,147.5,5.1,2.9,22,2,0.8,30.5
1995,51394,-999,1,23.7,0.7,2184.3,0,29.5,23,1,4238.2,0,28.6,22.9,0.5,2109.6,0,28.5,240.2,161.7,6.7,2.6,22.5,2.2,0.7,37.8,488.1,161.7,6.5,2.5,23.5,3.8,1,40.6,168.1,139.2,6,3.4,24.5,2.6,1.2,38.7
1996,51394,-999,1,23.7,0.8,2183.2,0,29.3,22.7,1.2,4176.3,0,27.9,23.2,0.7,2131.2,0,28.7,303.4,228.4,7.2,2.2,11.2,1.1,0,33.7,630.4,228.4,7.1,2.1,22.2,3.1,0.9,39.4,118.8,103.1,4.3,3.4,22.6,2.7,0.9,26.1
1997,51394,-999,1,23.4,1.4,2155.5,0.4,29.2,23,1.2,4225.7,0.4,28.4,22.7,0.8,2085.7,0,27.6,377.8,309.6,8.6,2.1,20.6,2.3,0.4,53,682.1,309.6,8.1,2.3,31.5,4.6,1.1,53.5,298,256.1,6.4,2,11.5,1.6,0,31.7
1998,51394,-999,1,24.4,0.8,2241.4,0.5,30.1,23.3,1.4,4279.1,0.5,28.7,23.1,0.5,2126.8,0,29.2,239.3,115.4,5.5,2.2,19.3,2.3,0.8,26.2,542.4,115.4,7.1,2.5,21.1,4.8,1.3,51.5,150.9,137.8,5.3,3.3,27.1,2.8,0.9,35.5
1999,51394,-999,1,23.4,0.8,2150,0,29.1,22.7,1,4167.7,0,28.1,22.7,0.7,2089.6,0,28.3,285.4,224,5.5,1.8,13.5,1.6,0.1,26.5,503.9,224,5.8,2.2,16,3.9,0.2,38.2,185.7,157,7.4,3.9,27.9,3.2,1.3,48.6
2000,51394,-999,1,24.1,0.6,2220.5,0,28.3,23.2,1.1,4263,0,27.9,23.1,0.6,2123,0,28.7,167.3,80.1,4.6,2.6,23.9,2,0.6,27.2,435.3,80.1,5.9,2.6,25.8,3.3,0.9,39.2,164.9,148.1,5,2.9,19.7,2.7,0.4,31.8
2001,51394,-999,1,23.1,0.7,2128.9,0.5,29.5,22.5,0.9,4142,0.5,28.2,23.1,0.6,2122.5,0,28.5,318.6,228.6,7.1,2.1,15.1,2.1,0.2,38.1,620.7,228.6,7,2.1,16.1,3.6,0.4,39.7,192,181.5,6.2,3.1,21.6,3.4,0.6,36.7
2002,51394,-999,1,23.3,0.8,2142.7,0.7,30.1,22.7,0.9,4182.5,0.7,28.6,22.9,0.7,2105.4,0,28.3,328,196.9,8.4,2.4,20.4,2.6,0.6,54.1,534.1,196.9,7.4,2.6,25.1,4.1,1.4,55.2,216.9,131.5,7.4,3.2,23.6,2.5,0.9,51.9
2003,51394,-999,1,23.7,1.2,2178.9,0.2,29.5,22.9,1.3,4207.9,0.2,28.4,23.2,0.7,2138.3,0,29.4,455.1,294.7,8.8,1.8,14,1.9,0.1,36.5,789.4,294.7,8.4,2,16,3.7,0.3,45.4,118.1,78.7,4.3,3.3,22.9,3.3,1.2,26.7
2004,51394,-999,1,23.8,1,2190.7,0.5,29.4,23,1.1,4227.8,0.5,28.2,23,0.6,2116.9,0,28.3,322.3,233.1,7,2,19.4,3,0.7,31,525.9,233.1,6.8,2.4,29.1,4.6,1.7,43.5,226.9,185.7,6.8,2.8,17.6,3.4,0.3,39.5
2005,51394,-999,1,24.2,1.1,2226.4,0,29.4,23.1,1.4,4252.3,0,28.5,23.7,0.5,2182.9,0,28.5,320.2,137.8,5.9,1.7,13.6,1.7,0.1,27.1,549,137.8,7,2.4,22.4,3.7,0.6,53.8,105.7,92.2,4.5,3.9,30,2.4,1.9,32.6
2006,51394,-999,1,23.7,0.7,2178.6,0,29.4,23.1,0.8,4258.5,0,27.9,23,0.7,2119.8,0,28.7,326.9,237.8,7,2,14.5,1.2,0.1,33,582.7,237.8,6.8,2.2,17.4,2.8,0.4,39.4,365.8,284.7,9,2.3,19.7,2.4,0.5,45.8
2007,51394,-999,1,23.9,0.6,2199.8,0.4,29.2,22.9,1.2,4214,0.4,28.4,23.2,0.5,2136.1,0,27.6,345.2,201.1,8.2,2.2,19.5,2.5,0.5,38.5,788.5,201.1,8.7,2.1,21.4,4.4,1.1,49.6,92.7,66,3.1,3.2,21.7,3.1,1.2,20.5
2008,51394,-999,1,23.3,0.8,2147.8,0.5,30.1,22.8,0.9,4191.9,0.5,28.7,23.1,0.8,2127.1,0,29.2,223.6,147,5.3,2.2,14.4,1.6,0.1,28.8,500.9,147,6.3,2.4,16.9,2.9,0.4,43.9,236.7,229.8,6.2,2.5,27.5,2.2,1.6,32.8
2009,51394,-999,1,24.4,1,2245.5,0,29.1,23.7,1.1,4366.9,0,28.1,23.7,0.6,2179,0,28.3,276.9,158.8,7.8,2.6,25.2,2.1,0.7,40,463.8,158.8,8.2,3.3,25.7,4.9,1.8,75.8,244.2,132.6,8.1,3.1,23.9,3.6,0.6,53
2010,51394,-999,1,24.1,0.6,2218.8,0,28.7,23.4,1,4303.5,0,28.2,23.4,0.5,2153.2,0,29.1,423.2,251,7.7,1.7,11.9,1.5,0,40.1,707.7,251,7.4,2,18.1,4.4,0.4,42.2,140.3,109.3,4.5,3.2,32.6,2.2,0.8,27.8
2011,51394,-999,1,24.3,0.9,2236.3,0.4,30.3,23.4,1.2,4310.7,0.4,29.1,22.5,0.8,2073.4,0,27.8,235.8,155.7,8.2,3.4,27.6,2.7,1.1,57.4,603.5,155.7,7.9,2.6,27.6,4.8,1.3,57.6,333.8,306.4,8.3,2.3,24.8,2.3,0.8,55
2012,51394,-999,1,23.8,1,2187.9,0.5,29.6,23.1,1.1,4242.2,0.5,28.5,23.1,0.6,2127.7,0,28.5,476.2,248.5,8.4,1.6,24.4,1,1,34.9,812.1,248.5,7.9,1.8,24.4,2.8,1,40.2,273.7,212.4,7.2,2.4,30.5,2,0.9,35.9
2013,51394,-999,1,23.7,1,2176.4,0.5,29.2,22.9,1.1,4215.8,0.5,28.4,-999,-999,-999,-999,-999,444.9,326.6,8,1.7,21,1.2,0.8,40.1,747.7,326.6,7.2,1.8,27,2.6,1.2,44,190.8,161.2,4.7,2.4,16.3,2.8,0.1,24.8
1981,51333,-999,0,19.1,1,1754.4,0,25.5,17.9,1.5,3301.9,0,24,19,0.6,1746.2,0,24.9,789.6,573.3,11.6,1.4,6,0.2,0,54,875.5,573.3,9.3,2,24.9,3.4,1.8,54,234.6,145.8,4.3,1.7,8.4,0.4,0,19.3
1982,51333,-999,0,19.6,1.2,1799.1,0,25.6,18.5,1.5,3395.8,0,24.4,18.5,0.6,1698.5,0,25.7,453.8,277.5,10.8,2.2,12.8,1.2,0,65.9,528.6,277.5,8.1,2.9,17.2,3.5,0.5,65.9,549.2,426.2,12.3,2.1,11.1,1.1,0,63
1983,51333,-999,0,20.4,1,1875.2,0,26.3,19,1.6,3501.4,0,25,18.9,0.6,1737.8,0,25.3,386,283.3,10,2.4,13.4,0.8,0,52,475.9,283.3,7.5,2.9,27.7,3.3,0.8,52,355.2,182,11.6,3.1,18.4,3.2,0.5,74.2
1984,51333,-999,0,19.8,0.9,1825,0,25.2,18.5,1.6,3397.2,0,24.1,18.3,0.6,1684.4,0,25.1,167.1,140.7,4.5,2.5,20.8,3.7,0.8,22.7,219.2,140.7,3.5,3.1,40.4,6,2.3,22.7,416.1,327.9,9.5,2.1,19.2,1.3,0.2,53.7
1985,51333,-999,0,19.1,0.9,1759.6,0,25.6,17.9,1.4,3299.7,0,24.2,18.6,0.7,1707.3,0,24.9,556.8,429.5,12.2,2.1,10.6,0.7,0,74.9,632.7,429.5,9.4,2.8,27.7,3.1,1.4,74.9,249.3,205.5,7.4,2.8,15.6,1.9,0.3,51.3
1986,51333,-999,0,19.5,1.3,1789.6,0,25.7,18.1,1.7,3333.6,0,24,19.3,0.8,1775.4,0,25.9,585.9,382.6,13,2.1,17,2.4,0.2,72.6,637.8,382.6,9.7,2.8,39.1,5.4,1.4,72.6,366.5,254.8,8.9,2.3,14.5,1.9,0.2,48
1987,51333,-999,0,20.4,1.3,1880,0,26,18.9,1.9,3472.6,0,24.6,19.9,0.7,1832.4,0,25.5,379.7,236.3,13.2,3.2,20,2.2,0.5,91.5,519.4,236.3,9.9,3.6,28.9,5,1.7,91.5,195.9,170.2,6.1,3,17.8,2.3,0.5,40.7
1988,51333,-999,0,19.7,1.2,1810.7,0,26,18.5,1.6,3395.7,0,24.8,18.6,0.6,1712.7,0,24.8,587.3,445.4,12.3,1.9,14.1,1.5,0,71.6,689.3,445.4,9.5,2.6,25.1,4.3,0.9,71.6,298.4,198.1,7.1,2.2,17,1.7,0,44.2
1989,51333,-999,0,18.9,0.9,1738.7,0,25.2,17.8,1.4,3269.9,0,24,18.7,0.6,1717.2,0,25.5,568.7,375.7,12.5,2,12.9,3.1,0,60,653.5,375.7,9.4,2.7,26.1,6,0.9,60,367.9,235.5,8.9,2.2,14.1,2.2,0,58.1
1990,51333,-999,0,18.9,0.7,1734.9,0,24.3,17.9,1.3,3285.1,0,23.5,18.7,0.7,1720.9,0,25.2,690.5,505.7,14.5,1.9,15.6,1.9,0.2,84.6,741.8,505.7,10.9,2.7,38.2,4,1.1,84.6,323.1,236.6,9.3,2.6,17.7,1.5,0,64.9
1991,51333,-999,0,19.6,0.8,1806.2,0,26,18.3,1.5,3375,0,24.4,18.8,0.6,1727.3,0,25.3,457.2,243.7,16.3,3.2,22.8,2.5,1,113.6,530.7,243.7,11.9,4.1,26.3,5.3,2.5,113.6,287.8,189.9,11.3,3.6,22.4,3,0.6,84.3
1992,51333,-999,0,20,1.3,1840.4,0,26.3,18.5,1.9,3399.1,0,24.4,18.9,0.6,1155.5,0,25.2,478.1,368.7,13.4,2.6,26.7,2,1,69.1,551.3,368.7,9.9,3.3,30.4,4.4,1.4,69.1,318.1,208.2,7.4,2.2,13.4,1.1,0,42.6
1993,51333,-999,0,19.5,0.8,1798.2,0,26.1,18.4,1.4,3379.3,0,24.5,19.4,0.6,1783.5,0,25.9,248.9,136.9,7.7,2.8,18.5,1.8,0.7,53.3,311.4,136.9,5.8,3.5,35.2,5.1,1.5,53.3,241.2,174.4,7.2,2.8,16.4,1.1,0.3,48.6
1994,51333,-999,0,19.8,0.9,1817.3,0,25.9,18.5,1.5,3405,0,24.4,18.9,0.7,1741.6,0,25,424.5,295.2,8.3,1.8,12,0.5,0.1,46.6,508.9,295.2,6.5,2.4,23,2.8,0.5,46.6,451.6,397.6,11.3,2.3,8.7,0.5,0,58.8
1995,51333,-999,0,19.6,0.7,1801,0,25.6,18.5,1.3,3409,0,24.5,18.8,0.6,1732,0,25.2,546.3,369.1,15.2,2.6,15.2,1.5,0.2,90.2,631.9,369.1,11.1,3.3,29.3,4.3,0.9,90.2,299.1,234.7,9.1,3,12.1,0.9,0.2,68.6
1996,51333,-999,0,19.8,0.8,1817.8,0,25.8,18.4,1.6,3387.2,0,24.1,19.1,0.8,1760.3,0,25.6,337.3,238.4,10.5,2.9,24.5,1.9,0.8,78.8,429.4,238.4,7.9,3.5,30,4.4,1.8,78.8,243.9,212.1,5.7,2.2,11.5,0.9,0.1,37.6
1997,51333,-999,0,19.7,1.4,1809.8,0,25.9,18.7,1.4,3448.7,0,24.7,18.9,0.6,1736.8,0,24.1,640.7,526.9,14.6,2.1,24.2,2,1.3,71.8,713.2,526.9,11.1,2.9,29.6,4.9,3.5,71.8,657.9,477.8,17.8,2.5,10.7,1.5,0,110.9
1998,51333,-999,0,20,0.8,1842.2,0,25.9,18.6,1.6,3428.1,0,24.2,19.1,0.6,1759.1,0,26,659.1,283.4,15,2.1,14.8,2.8,0.1,68.9,807.5,283.4,12.3,2.9,26.3,5.6,1.7,77.9,164.4,130.8,6.2,3.5,14,2.2,0,50.2
1999,51333,-999,0,19.5,1,1790.2,0,25.6,18.4,1.3,3389.5,0,24.4,18.7,0.7,1716.9,0,24.6,390,341.5,10.4,2.4,14.2,1,0,77.1,460,341.5,7.7,3.1,25,3.5,0.5,77.1,449,318.6,16.1,3.2,19.8,1.2,0.6,118.8
2000,51333,-999,0,20.1,0.8,1845.3,0,24.2,18.8,1.5,3452.4,0,23.5,19.2,0.5,1769.7,0,25.2,228.4,148.8,8.6,3.4,26.2,2.6,0.6,63.3,276.4,148.8,6.3,4.2,33.2,5.3,1.5,63.3,295.7,226.5,8.7,2.7,16.5,3.1,0,48.8
2001,51333,-999,0,19.2,0.6,1763.7,0,25.9,18.2,1.2,3344.8,0,24.4,19,0.6,1752.6,0,25.3,478.5,382.1,10.1,2,16.1,2,0,49,573.7,382.1,7.8,2.6,21.5,4.3,0.4,49,284.6,258.1,13.9,4.5,11,0.7,0,125.2
2002,51333,-999,0,19.6,0.8,1804.3,0,26.3,18.5,1.4,3399.3,0,24.5,18.9,0.7,1743.4,0,25.3,544,340.5,12.3,2.1,20,2.5,0.9,54.7,593.8,340.5,9.2,2.9,28.2,4.5,2,54.7,454.1,246.8,13.7,2.8,22,1.5,0.7,95.3
2003,51333,-999,0,20.1,1.1,1850.9,0,26.1,18.7,1.7,3438.3,0,24.5,19.4,0.6,1787.4,0,25.9,603.3,299,13.4,2.1,21.7,3,1,66.2,680.3,299,10.2,2.8,41,4.9,2,66.2,269.2,229.9,6.2,2.1,10.8,0.5,0.1,39.8
2004,51333,-999,0,19.8,0.9,1824,0,25.8,18.6,1.4,3429,0,24.4,19.3,0.6,1779.5,0,25,504,370.4,14.7,2.7,21.7,3.1,0.7,95.9,544,370.4,10.7,3.7,36.7,5.4,1.3,95.9,296.8,221.3,9.2,3,17.1,0.9,0.6,68.6
2005,51333,-999,0,20.3,1.1,1868.7,0,25.6,18.8,1.8,3458.8,0,24.5,19.9,0.6,1826.8,0,25.2,511.7,289,13.6,2.4,17.5,2.5,0.1,75,564.8,289,10,3.3,25,5.1,0.8,75,173.4,155,3.7,2,19.5,1.1,0.2,17.4
2006,51333,-999,0,19.7,0.8,1814,0,25.8,18.7,1.3,3442.3,0,24.2,19.2,0.6,1763.2,0,25.6,529.1,390.1,14.5,2.5,19.6,1.5,0.6,87.2,595.5,390.1,10.8,3.4,33.2,3.9,1.8,87.2,550.3,367.5,13.1,2.2,18.4,2.4,0.5,68
2007,51333,-999,0,19.8,0.8,1825.2,0,25.9,18.6,1.5,3416.7,0,24.7,19.2,0.5,1765.1,0,24.1,400.5,260.3,15.1,3.4,22.4,3.9,1.1,102.7,511.7,260.3,11.3,4.1,32.5,7,2.3,102.7,200.5,159.5,4.2,1.9,8.8,0.2,0,20.5
2008,51333,-999,0,19.4,0.9,1782.1,0,25.9,18.3,1.3,3366.1,0,24.2,19.4,0.6,1788.8,0,26,377.4,308.3,10.3,2.5,15.2,2.7,0,73.1,430.1,308.3,7.5,3.2,27.1,5.6,0.6,73.1,259.4,234.4,9.2,3.3,18.1,2.3,0.4,56
2009,51333,-999,0,20.6,1,1891.6,0,25.6,19.3,1.6,3550.9,0,24.4,19.7,0.6,1808.1,0,24.6,294.4,168.1,9.5,2.9,15.3,2.3,0.1,60,348,168.1,7,3.6,33.1,5.2,0.9,60,329.9,216.6,8.9,2.5,11,0.8,0,61.1
2010,51333,-999,0,19.9,0.7,1832.5,0,25.4,18.8,1.3,3459.5,0,24.3,19.4,0.5,1783.7,0,26.1,617.8,395.4,16.2,2.4,15.1,2.5,0,90.6,695.3,395.4,11.9,3.2,35.9,4.7,1.1,90.6,271.4,206.2,6.4,2.2,19.8,1,0.7,42.9
2011,51333,-999,0,20.2,0.8,1854,0,26.6,19.1,1.3,3511.6,0,25.3,19.3,0.6,1772.8,0,25.2,258.1,167.5,7.4,2.7,15.6,3.6,0.1,45.5,386.8,167.5,6.4,3.1,27,7.4,1.2,45.7,488.1,396,14.1,2.6,16.8,3.3,0.4,70.9
2012,51333,-999,0,19.8,1.2,1826.2,0,26.2,18.6,1.6,3425.6,0,24.6,19.3,0.7,1779.2,0,25.6,711.1,441.8,14.5,1.9,24.3,1.7,1.3,60.8,826.5,441.8,11.1,2.5,25.5,5.4,1.7,60.8,481,314.3,14.7,2.8,18.4,2,0.3,92.7
2013,51333,-999,0,19.7,1.1,1815.9,0,25.7,18.4,1.6,3388.7,0,24.3,-999,-999,-999,-999,-999,708.4,645.8,13.2,1.7,18.2,1.7,0.2,52,792,645.8,10.3,2.4,25.3,6.2,1.2,52,301.8,163.2,11,3.3,16.7,2.2,0,80.4
1981,51334,-999,0,19.9,0.9,1832.8,0,25.9,18.9,1.4,3472.5,0,24.3,19.8,0.8,1825.8,0,24.7,829.3,575.5,10.9,1.2,6.8,0.2,0,52,928.9,575.5,8.9,1.8,21.1,3.2,1.4,52,291.3,223.9,4.1,1.3,7,0,0,15.9
1982,51334,-999,0,20.4,1.1,1876.7,0,25.8,19.4,1.4,3561,0,24.4,19.3,0.7,1774.1,0,25.3,547.5,320.4,12.5,2.1,10.6,1.3,0,73.7,634.1,320.4,9.5,2.8,14.2,4.1,0.2,73.7,532,454.5,12.8,2.2,14,0.9,0.2,61.6
1983,51334,-999,0,21.4,1,1970.3,0,26.7,20.1,1.6,3692.6,0,25.3,19.8,0.7,1825.9,0,25.2,546.8,384.6,14.2,2.4,15.1,1.3,0.4,79.5,624.2,384.6,10.5,3.1,23.2,4,1.1,79.5,342.3,229.4,7.9,2.1,18,1.7,0.5,51.6
1984,51334,-999,0,20.9,0.9,1919.4,0,25.8,19.4,1.7,3578.8,0,24.3,19,0.7,1746.6,0,24.8,271,227.2,7.3,2.5,17.8,2.7,0.3,41.5,336.4,227.2,5.4,3,34.4,4.9,1.5,41.5,485.2,421.9,9.3,1.8,19,1,0,46.3
1985,51334,-999,0,20.1,0.9,1852.1,0,25.9,18.9,1.5,3475.1,0,24.3,19.3,0.7,1779.6,0,24.7,671.2,491.4,15.4,2.1,13.3,1.2,0,101.7,762.1,491.4,11.5,2.7,19.3,3.1,0.5,101.7,305.2,272.2,8.3,2.5,12.2,1.2,0,55.3
1986,51334,-999,0,20.4,1.1,1872.5,0,26,19,1.7,3498.6,0,24.2,19.9,0.9,1834.1,0,25.5,579.6,410.1,14,2.2,18.4,3.5,0.2,80.6,652.3,410.1,10.4,2.9,25.7,6.3,1.6,80.6,426.6,350.1,10.1,2.2,12,2,0,53.8
1987,51334,-999,0,21.5,1.2,1979.2,0,26.4,19.9,1.9,3664.6,0,24.8,20.8,0.8,1911.2,0,25.5,419.3,266.6,13.1,2.9,19.5,1.9,0.4,89.8,547,266.6,9.7,3.3,27.8,4.4,1.8,89.8,275.7,251.3,9.5,3.2,16.9,2.2,0.5,65.4
1988,51334,-999,0,20.8,1.1,1910.5,0,26.5,19.5,1.6,3589.2,0,25.1,19.3,0.8,1771.9,0,24.8,726.1,595.8,12,1.5,14,1,0,52.7,834.6,595.8,9.5,2.1,17.7,4.5,0.2,52.7,484.5,369.4,9.9,1.9,15.1,1.3,0,51.4
1989,51334,-999,0,19.9,0.8,1830.6,0,25.6,18.7,1.5,3443.1,0,24.2,19.3,0.6,1778,0,25.1,528.7,371.7,12.3,2.1,15.9,3,0,59.1,610.9,371.7,9.2,2.8,23.8,5.7,1.2,59.1,440.4,359.8,10.7,2.2,16,1.3,0.2,75.3
1990,51334,-999,0,19.9,0.7,1828.7,0,24.7,18.8,1.3,3462.4,0,23.7,19.5,0.8,1794.6,0,24.9,688.1,551.9,15,2,11.4,1.2,0,98.8,746.7,551.9,11.2,2.8,19.3,3.7,0.9,98.8,459.1,348.4,13.8,2.8,18.2,2,0,86
1991,51334,-999,0,20.7,0.7,1900.2,0,26.3,19.3,1.6,3553,0,24.5,19.7,0.7,1808.8,0,25.2,476.6,266.4,15.5,2.9,19.8,2.5,0.6,102.7,559.9,266.4,11.4,3.6,25.7,4.4,1.7,102.7,308.4,242.9,10.5,3.1,14,2.5,0,77.7
1992,51334,-999,0,21,1.2,1936.5,0,26.7,19.5,1.9,3579.4,0,24.7,19.9,0.7,1214.4,0,25.3,497.9,305.6,15.5,2.8,27.1,2.2,1.8,98.4,567.1,305.6,11.2,3.6,30.3,4.1,2,98.4,418.7,305.9,12.5,2.7,12.6,0.8,0,86.3
1993,51334,-999,0,20.5,0.8,1889.1,0,26.3,19.3,1.5,3548.4,0,24.6,20.1,0.7,1847.3,0,25.5,360.1,228.3,11.3,2.8,19.4,2.2,0.5,80.1,427.9,228.3,8.3,3.5,25.2,6,1.2,80.1,323.5,269.3,7.3,2.1,19,1,0.5,40.6
1994,51334,-999,0,20.9,0.9,1921.7,0,26.4,19.6,1.6,3598.7,0,24.7,19.7,0.9,1810.2,0,24.8,539.3,382.4,12.1,2.1,14.3,0.8,0,65.5,630.7,382.4,9,2.6,16.2,2.9,0,65.5,590.7,528,17.2,2.7,11.3,1.4,0,91.7
1995,51334,-999,0,20.5,0.7,1888.7,0,25.8,19.4,1.3,3578.1,0,24.6,19.6,0.7,1804.2,0,25,541,382.3,18.3,3.1,19,3.6,0,118.6,627.1,382.3,13.2,3.9,27.3,5.2,1.6,118.6,435.8,338.8,11.2,2.4,17,2,0,80
1996,51334,-999,0,20.9,0.8,1923.4,0,26.3,19.4,1.7,3561.7,0,24.3,20,0.9,1838.1,0,25.5,355.3,217.3,9.5,2.5,23.3,2.2,0.9,53.2,448.3,217.3,7.1,3,30,3.9,1.9,53.2,273.4,246.5,10.5,3.4,14.8,1.4,0,85.9
1997,51334,-999,0,20.5,1.2,1889.5,0,26.2,19.7,1.3,3619.4,0,25,19.5,0.6,1794.8,0,24,644.9,529.4,14,2,26.2,2,2,61.4,719.9,529.4,10.7,2.8,36.1,4.3,2.5,62.3,837.6,671.5,20.5,2.2,12.6,2.3,0,108.8
1998,51334,-999,0,21,0.7,1933,0,26.3,19.5,1.7,3596.9,0,24.5,19.9,0.6,1828.4,0,25.7,631.4,306.4,14.9,2.2,18.8,2.3,0.7,74.6,795.1,306.4,12,2.8,22.2,4.5,2.1,79.5,228.9,210.3,8.6,3.7,14.2,2.3,0,68.7
1999,51334,-999,0,20.6,1,1894.3,0,26.1,19.5,1.4,3587.6,0,24.8,19.5,0.9,1790.2,0,24.5,379,297,8.2,2,10.4,0.8,0,56.7,446.2,297,6.1,2.6,22.4,2.2,0.9,56.7,489.6,375.3,17.3,3.2,22.2,2,0.7,119.7
2000,51334,-999,0,21,0.8,1936.2,0,24.7,19.7,1.5,3627.3,0,23.7,20.2,0.6,1857.6,0,24.8,235.8,169.4,7.4,2.9,24.6,2.2,0.8,42.6,293.3,169.4,5.4,3.4,25.2,4.1,1.3,42.6,337.2,269.7,10.4,2.8,15.3,2.9,0,59.9
2001,51334,-999,0,20.4,0.7,1876.1,0,26.3,19.3,1.4,3543.7,0,24.5,19.9,0.8,1828.5,0,25.2,566.2,464.3,14.1,2.3,18.6,2,0.4,98.8,637.6,464.3,10.4,3,19.9,4.6,0.8,98.8,365.3,330.1,17,4.3,15.2,0.9,0.3,143.1
2002,51334,-999,0,20.5,0.9,1890.3,0,26.7,19.3,1.5,3554.3,0,24.7,19.7,0.7,1815.5,0,25.3,632.3,425.7,14.9,2.2,20.5,2,1,73.3,705.5,425.7,11,2.9,26.6,3.9,1,73.3,405.5,297.9,9.8,2.3,16.8,1.8,0,58.3
2003,51334,-999,0,21,0.9,1931.7,0,26.3,19.6,1.6,3609.3,0,24.6,20,0.7,1843.5,0,25.5,582.2,331.2,13.9,2.2,22,2.5,1,64,655.7,331.2,10.3,3,25.2,5,2.1,64,381.1,310.8,9,2.2,21,1,1,67.8
2004,51334,-999,0,20.8,0.8,1912.3,0,26.4,19.6,1.4,3600.2,0,24.7,20.1,0.7,1851.4,0,24.8,288.7,218.1,8.8,2.8,23.2,2.6,1,54,339.7,218.1,6.4,3.5,25.3,4.8,1.9,54,337.6,286.1,10.6,2.9,20.9,1.7,0.7,81.1
2005,51334,-999,0,21.3,1,1959.1,0,25.8,19.7,1.8,3626.6,0,24.6,20.5,0.5,1887.5,0,25,438.2,220.4,13.1,2.7,17.8,3.5,0,73.8,534.5,220.4,9.6,3.3,22.9,5.3,0.2,73.8,222.1,205.8,5.2,2.1,24.5,1,1,28
2006,51334,-999,0,20.9,0.8,1920.6,0,26.3,19.8,1.4,3636.4,0,24.3,20,0.6,1841.8,0,25.5,501.4,340.8,13.6,2.5,18.9,1.7,0.4,81.7,565.5,340.8,10,3.2,21.9,4.2,1.3,81.7,790.5,574.7,18,2.1,21.6,2.3,1,91.8
2007,51334,-999,0,21,0.7,1929.9,0,26.2,19.7,1.5,3625.6,0,25,19.9,0.6,1829,0,24,451.3,266.3,15.5,3.1,15.5,2.9,0.3,112.4,568.8,266.3,11.7,3.8,21.2,5.3,1,112.4,366.6,325.2,8.9,2.3,10.3,0.4,0,49.4
2008,51334,-999,0,20.5,0.8,1883,0,26.3,19.4,1.4,3561.1,0,24.5,20.2,0.7,1860.1,0,25.7,381.1,337,10.4,2.5,16.1,3,0,64,448.4,337,7.6,3.2,21.3,5.4,0.4,64,328.9,303.7,11.8,3.3,23.7,2.6,1,69.1
2009,51334,-999,0,21.5,0.9,1980.8,0,26.1,20.2,1.6,3723.8,0,24.8,20.5,0.6,1882.2,0,24.5,314.2,215.1,8.6,2.5,15.8,2,0,50.8,358.5,215.1,6.3,3.3,25.2,4.2,0.5,50.8,372.3,294.9,10.2,2.5,13.6,1.2,0,81.1
2010,51334,-999,0,20.9,0.7,1922.8,0,25.6,19.8,1.3,3637.5,0,24.4,20.2,0.6,1860.6,0,25.9,570.7,384.3,15.5,2.5,18.2,1.7,0,93.8,651.9,384.3,11.3,3.3,22.8,4.1,2,93.8,304,267.9,8.2,2.5,18.2,1.4,0.9,60.6
