ADM2_NAME,ID1,ADM2_CODE,X01.1999,X02.1999,X03.1999,X04.1999,X05.1999,X06.1999,X07.1999,X08.1999,X09.1999,X10.1999,X11.1999,X12.1999,X01.2000,X02.2000,X03.2000,X04.2000,X05.2000,X06.2000,X07.2000,X08.2000,X09.2000,X10.2000,X11.2000,X12.2000,X01.2001,X02.2001,X03.2001,X04.2001,X05.2001,X06.2001,X07.2001,X08.2001,X09.2001,X10.2001,X11.2001,X12.2001,X01.2002,X02.2002,X03.2002,X04.2002,X05.2002,X06.2002,X07.2002,X08.2002,X09.2002,X10.2002,X11.2002,X12.2002,X01.2003,X02.2003,X03.2003,X04.2003,X05.2003,X06.2003,X07.2003,X08.2003,X09.2003,X10.2003,X11.2003,X12.2003,X01.2004,X02.2004,X03.2004,X04.2004,X05.2004,X06.2004,X07.2004,X08.2004,X09.2004,X10.2004,X11.2004,X12.2004,X01.2005,X02.2005,X03.2005,X04.2005,X05.2005,X06.2005,X07.2005,X08.2005,X09.2005,X10.2005,X11.2005,X12.2005,X01.2006,X02.2006,X03.2006,X04.2006,X05.2006,X06.2006,X07.2006,X08.2006,X09.2006,X10.2006,X11.2006,X12.2006,X01.2007,X02.2007,X03.2007,X04.2007,X05.2007,X06.2007,X07.2007,X08.2007,X09.2007,X10.2007,X11.2007,X12.2007,X01.2008,X02.2008,X03.2008,X04.2008,X05.2008,X06.2008,X07.2008,X08.2008,X09.2008,X10.2008,X11.2008,X12.2008,X01.2009,X02.2009,X03.2009,X04.2009,X05.2009,X06.2009,X07.2009,X08.2009,X09.2009,X10.2009,X11.2009,X12.2009,X01.2010,X02.2010,X03.2010,X04.2010,X05.2010,X06.2010,X07.2010,X08.2010,X09.2010,X10.2010,X11.2010,X12.2010,X01.2011,X02.2011,X03.2011,X04.2011,X05.2011,X06.2011,X07.2011,X08.2011,X09.2011,X10.2011,X11.2011,X12.2011,X01.2012,X02.2012,X03.2012,X04.2012,X05.2012,X06.2012,X07.2012,X08.2012,X09.2012,X10.2012,X11.2012,X12.2012,X01.2013,X02.2013,X03.2013,X04.2013,X05.2013,X06.2013,X07.2013,X08.2013,X09.2013,X10.2013,X11.2013,X12.2013,X01.2014,X02.2014,X03.2014,X04.2014,X05.2014,X06.2014,X07.2014,X08.2014,X09.2014,X10.2014,X11.2014,X12.2014,X01.2015,X02.2015,X03.2015,X04.2015,X05.2015,X06.2015,X07.2015,X08.2015,X09.2015,X10.2015,X11.2015,X12.2015
Butere Mumias,54,51397,85.81000443,7.580000257,242.3700027,172.2000031,161.8400009,68.16000252,57.20999985,122.9800034,112.3700027,214.0399979,96.32000046,78.66000137,33.89000092,24.33999977,68.95000458,156.3200058,171.6000092,89.67000427,52.78000183,134.5800034,122.7400009,226.9899979,82.06999893,68.18999863,152.2699997,22.06999969,137.4800034,225.8700058,158.6199982,110.4100006,89.72000198,120.2800041,120.1300011,234.7699997,147.1400055,18.55,89.13000259,94.88000412,106.0600014,220.4599976,250.2700089,60.89000206,42.06000137,72.64000015,49.88000221,175.7100052,127.5199997,235.9600067,35.1400013,5.580000114,99.37000427,385.6699951,265.0299957,86.85,32.00999966,92.04000015,53.08999977,22.17000008,30.74000111,85.93000183,93.96000137,18.02000008,79.23000259,123.4199997,76.07000275,57.48000069,0.160000002,21.77999983,128.7299995,127.7800011,40.02000103,69.66000137,18.72000017,28.73000069,114.7,94.64000015,128.05,41.55,34.70999966,35.00999966,56.36999931,127.6999992,27.62000046,26.00999966,49.61000137,74.72000122,204.5200027,169.1199982,151.5999969,53.79999962,44.85999947,190.8800049,152.8599976,119.3,251.6900085,168.5899979,109.5300026,100.9100029,134.7699997,208.3900085,166.0200089,48.11999931,100.5500023,175.4300095,358.55,79.67999878,45.12000198,74.02000122,49.82999992,40.40000153,137.1299973,118.5400017,94.73000259,69.42000275,65.55999947,144.75,158.7400009,253.4100067,200.6600082,6.530000019,87.57000122,55.49000053,47.31000214,304.1700012,173.3499969,30.80999966,0.60999999,77.34000015,123.8699997,212.1600006,121.6000046,110.8400032,99.46000137,166.5600052,256.7100067,235.3200089,237.4500076,444.3299957,5.570000076,84.93000107,46.82000008,200.9300003,92.32999878,47.01999931,52.7,29.44000092,175.0800034,154.7100006,184.9600006,151.1600037,51.53000031,179.6199982,175.5200027,143.9300079,152.4900009,63.55,1.9700001,26.69000111,64.01000137,332.7599945,211.4000076,174.5700089,70.92000275,87.41999893,227.1400055,251.3700073,162.1600037,240.2899994,118.9600044,18.76000042,286.7400116,335.7900177,163.7999969,82.34000244,66.54000053,179.2300049,246.5000046,171.3000092,132.7400009,146.4899979,34.24000206,66.37000084,148.7300034,72.17999878,163.2899979,129.5600014,62.43000031,180.0800049,260.6300018,131,135.8700027,81.5,29.39000015,22.55,55.42999954,152.4600082,200.5,430.7300079,0,0,135.7100052,206.9100052,272.7899963,165.7800034
Kakamega,55,51398,109.3000031,11,283.5,193.8000031,178.4000092,109.2000046,104.0999985,210.1000061,144.5,244.1000061,93.5,81,35.60000229,28.30000114,68.70000458,154.6000061,222.9000092,125.4000015,96.70000458,218.1000061,156.4000092,234.1000061,80.59999847,67.09999847,195.1999969,28.10000038,157.1000061,241.8000031,193.9000092,172.6000061,155.6000061,193,144.6999969,246.1999969,146.6000061,19,110.0999985,137,112,236.3000031,298.6000061,95,75,118.9000015,79.40000153,190.1999969,126.5,261.7000122,46.29999924,7.200000286,105.4000015,415.1000061,320.2000122,130.5,27.89999962,105.9000015,73.70000458,41.70000076,30.30000114,90.70000458,121.5,27.20000076,78.80000305,122,75.30000305,53.20000076,1.600000024,12.19999981,165.9000092,135.6999969,27.80000114,68.40000153,14.80000019,23.70000076,113,100.4000015,120.5,35.5,30.89999962,26.89999962,50.29999924,160.1000061,27.80000114,19.89999962,56,104.5999985,224.5,186.4000092,168.6999969,80.80000305,81.40000153,301.3999939,208.3000031,153.5,251.4000092,172.1000061,120.5999985,115.4000015,146.1999969,204.4000092,189.6000061,42.79999924,187.4000092,270.2000122,435.5,84.90000153,44.60000229,75.09999847,52.79999924,80.90000153,159,128.8000031,94.30000305,84,117.4000015,232.5,192.4000092,256.2000122,199.9000092,6.5,107.0999985,80.59999847,49.20000076,319.2000122,215.1999969,48,6.099999905,125.4000015,145.1999969,218.1000061,121.2000046,115.7000046,127,238.1999969,280.2000122,252.6000061,278.3999939,479.7000122,7.099999905,130.1999969,49.70000076,209.3000031,92.09999847,49,52.5,45.10000229,195.6000061,156.6000061,216.1000061,190.4000092,92.30000305,205.9000092,222.5,207.1999969,146.5,63.5,8.900000572,39.20000076,69.5,336,265.3999939,221.1000061,126,148.8000031,281.5,262.8000183,161.3000031,260.8999939,152.8000031,47.20000076,318.6000061,349.2000122,196.1999969,132.1999969,119.0999985,279.3999939,302.3000183,179.4000092,131.5,158.1000061,40,99.40000153,170.6000061,72.09999847,195.6000061,203,106.8000031,287.8999939,338.3000183,140,135.3000031,86,37.40000153,32,61.10000229,162,241,647.9000244,0,0,177.1999969,223.1999969,271.8999939,179.1000061
Lugari,56,51399,53.76000061,3.639999962,156.4799988,121.3800049,116.4800018,79.31999969,109.7399994,183.4200012,90.27999878,173.6800018,47.1,30.34000015,12.30000038,9.040000343,27.40000076,83.52000122,166.6600006,105.7200027,101.0000046,188.1400055,104.8,140.8600037,39.98000107,18.46000061,98.02000427,12.26000004,86.45999908,144.0399994,114.0399994,147.1800079,161.1200043,174.9600037,77.11999969,124.6800049,74.64000244,5.660000038,46.77999954,66.65999908,53.70000153,150.7400024,205.6800049,69.89999847,76.18000031,96.56000061,44.84000168,106.6,63.50000153,105,16.72000046,2.900000048,70.50000458,273.2199951,219.2599976,107.5000015,53.71999969,113.2000031,48.28000031,12.20000038,15.06000023,36.16000137,59.68000031,9.960000229,47.30000229,90.18000336,66.90000305,66.16000061,0,43.75999985,114.9600006,77.50000305,37.84000092,33.2,18.44000015,29.76000061,74,62.24000092,127,52,56.11999969,55.51999969,59.63999939,75.82000275,14.44000015,22.31999969,30.97999954,52.95999908,114.3399994,116.6200043,104.9199982,65.32000122,85.50000153,285.1600037,135.3399994,70.56000214,138.9999969,68.98000031,68.60000458,76.8,76.02000122,161.8600006,136.7600006,57.83999939,194.8400085,259.7200134,307.8200134,47.30000153,22.08000069,30.30000076,31.40000076,27.76000061,77.52000427,78.26000061,80.38000183,83.44000244,122.9400024,233.7600006,124.8399994,155.9399994,119.1200012,1.880000067,49.89999924,40.68000107,23.78000031,199.5199982,143.6399994,40.92000198,0,125.5600021,99.61999969,120.0800018,69.39999847,45.24000168,62.56000214,125.0400024,147.8000092,162.0400024,197.0599976,492.0400146,8.119999886,131.8999969,42.50000076,125.8600006,53.33999939,20.90000114,34.49999924,19.84000092,106.3800049,100.1800034,149.6000092,123.2800018,98.10000305,220.3400085,156.8200043,83.64000244,112.8000031,23.46000099,0.820000017,19.96000061,38.50000076,212.3400024,189.3399994,150.0800018,134.3600006,113.7600006,211.0400024,158.1400024,93.28000336,105.6000046,77.94000244,12.06000042,168.0600067,222.2000061,151.1400085,108,127.0199982,264.2799988,212.4,111.8200043,75.67999878,62.64000092,17.02000084,48.77999954,88.12000122,45.02000046,142.1400085,164.7,114.3600037,265.7600037,232.4799988,79.4,77.06000214,33.2,18.03999977,16.63999977,31.20000076,100.3600006,164,517.5000122,0,0,120.3,125.1,151.3600006,71.56000214
Mt Elgon,57,51400,48.85999947,3.04000001,162.440004,113.7800011,123.2400017,62.87000084,89.78000031,160.440007,105.0800011,166.9699997,48.73999977,29.58000126,10.17000017,10.18999987,31.63999977,105.0100021,150.3800049,106.6800041,82.87000198,143.7200012,108.720002,184.040004,44.13999977,20.87999973,70.53000412,11.00000057,86.35,127.760006,112.529998,123.8800041,126.9000008,125.2599991,74.77000046,152.7200073,68.65000153,5.45999999,35,57.44000244,55.67000008,144.1200027,196.8799988,52.66000099,56.03999977,71.56999893,37.77000122,143.1300064,64.86000252,97.15000458,11.18000021,2.520000052,85.39000244,265.5700165,210.6300064,89.89999847,110.5,111.3499985,47.18000069,17.04999962,14.6000001,35.25000076,43.30000229,8.490000439,57.86000175,98.60000458,78.29999847,102.1,0,132.9,112.5900024,100.5399994,81.4,32.4,24.8,49.1,75.7,60.22000046,157.5,102.1,110.5,132.9,100.3,101.5,14.26000051,32.4,23.99000034,45.4,116.9199989,113.0400032,99.56000214,54.6900013,69.67000198,220.3199997,132.5499969,98.46000214,99.55,44.67000046,33.56000023,54.65,76.42000046,150.4,147.1300064,102.1,152.1500061,239.609996,324.1500183,55.67000122,20.21000061,31.41000023,24.08000011,28.54000053,74.04999847,75.7,92.97999954,79.1,100.520002,185.3100021,113.6300049,209.6499969,117.8900024,1.639999998,34.34000053,40.98000107,23.85000038,182.7399979,141.940004,34.77000046,0,95.48000031,100.8100014,155.6300034,66.05000458,44.17000084,45.55000153,101.3900032,151.7500031,156.5100006,193.9200073,217.2699982,8.630000305,123.4400002,47.30999947,165.3700012,53.11999969,20.9600008,24.86000023,14.15999994,116.790004,97.95000305,139.4700027,88.37000198,85.46000137,181.6700027,153.2699997,104.7700005,91.21000137,22.19999962,0.760000002,17.85000038,41.09000015,217.2600052,177.9299988,120.8400002,115.8700012,88.01000366,222.1100052,212.75,101.4799995,107.7800003,56.73000298,12.39000034,172.2499969,215.690004,154.9300034,80.43999939,108.9100037,219.4999969,211.9500092,152.040004,75.79000168,61.35000038,11.95000038,38.58000031,83.07000275,47.84000015,134.2700027,135.6900055,107.9800026,178.5200027,141.4599991,103,79.84000092,32.4,16.89000025,17.10999975,38.13000069,109.6500031,157.5,205.9300018,0,0,104.7000046,140.5199997,139.5600006,62.57000084
Teso,58,51401,83.78000412,4.500000286,239.7100021,164.8500031,162.1,65.14000206,55.15999985,117.4800034,112.3900024,211.8099976,88.30999908,68.67999878,31.00000076,20.83999996,57.33999977,161.7200058,169.5900085,88.65000458,50.95000153,127.2400024,120.0699997,229.0199982,84.59000168,60.54000206,141.5600082,18.61000099,132.8700058,202.0500061,156.3799973,107.2400009,86.37000122,113.8000038,113.0799988,233.6300003,131.3900055,13.82000017,76.81000443,90.36000443,91.00000153,206.9999969,248.8300095,58.37000237,40.11000137,68.25,46.71000214,176.1400055,121.6699997,212.7600006,27.51000118,5.129999924,100.5100044,370.5200104,262.7699951,84.60999985,72.7,92.50999985,51.14999924,20.17000008,28.85000076,76.49000015,85.59000015,14.92999983,77.34000397,127.6500038,84.27000046,98.8,0,110.4,126.0599983,127.9800011,141,71.1,50.4,74.3,121,88.06000137,199,98.8,72.7,110.4,112.3,125.1499992,24.90000038,71.1,45.65999947,71.59000168,187.4500031,157.9300079,150.7899979,52.39999962,43.35999947,182.6100052,148.4199982,116.4800003,239.0900085,147.6800079,101.1000031,99.70000305,124.2300041,229.0000031,165.9000092,98.8,96.32000198,171.1800079,354.4300018,79.46999893,42.06000061,64.80999947,46.16999931,36.05000153,120.3000038,110.2900002,100.1099991,69.77000275,63.40999947,139.6800003,155.2699997,255.7700073,199.5799973,4.910000277,76.04000015,52.91000061,41.25000229,278.5599945,171.5999969,29.99999981,0,74.20999985,122.5300003,212.5,118.1800018,96.89000168,91.17999878,159.1700058,239.2500061,225.8400009,236.9900101,453.2499969,5.690000105,83.60000153,47.05,202.3,90.17000427,41.57999992,50.81000137,24.72999973,170.4599976,145.8600082,184.1699997,147.2500031,50.3,180.6199982,172.2400024,138.0600082,193.9800064,53.83000069,1.110000026,25.52000103,62.59000015,314.5800049,209.2400085,170.8500092,69.25000305,81.52999878,225.2200073,253.1000061,167.6500092,217.75,111.4200005,15.66000042,268.0799957,314.5899963,164.2999969,78.8900032,64.90000114,172.4600052,242.9300034,173.2100082,134.1800064,130.4400024,28.20000057,61.53000145,136.4900085,69.39000015,162.7399979,125.2000023,61.78000031,171.8300064,254.9600006,131.1,132.5400055,71.1,26.60999966,21.58999996,51.02000198,141.9500092,199,418.4500092,0,0,131.8300064,205.4400055,256.5000046,143.2400085
Vihiga,59,51402,86.44000168,11.26000004,288.35,171.3900085,124.4900009,68.25000114,63.32999916,117.1300034,92.12000275,143.9300034,95.84000015,75.78000412,35.73000221,28.44000111,70.78000412,139.2100006,158.2800064,78.32999878,56.73999977,150.5100006,111.670005,144.8200089,81.69999847,68.34999847,193.4900024,27.20000038,158.5800064,203.2800003,151.2400009,100.3300034,98.27000198,111.3700027,122.8300011,175.3699997,139.4000061,19.32000008,110.9199989,121.7899986,113.7699997,215.5099976,229.5700089,60.98000069,50.25,77.77000427,57.70999947,137.0999969,127.4800003,223.090004,46.68999939,7.109999943,106.4100014,331.4900116,247.7499985,81.9,25.83000031,60.54000015,61.82000046,24.32999973,30.93000126,81.70000458,121.7400002,28.01000061,79.62000275,111.2,61.62000237,36.37000008,1.600000024,5.090000153,115.8600037,97.80999832,28.76000118,62.73000221,15.25000029,20.19000111,103.3700027,87.52999878,123.05,26.23000069,23.07000065,29.42999973,28.25000095,106.820002,28.14000111,12.70000048,53.93000069,91.00999985,226.85,166.8699982,143.1400024,50.11000099,46.12000084,180.8899994,159.7900085,130.9100082,251.6100082,156.7100006,116.9999985,97.22000427,142.4199997,168.3100037,145.9500061,27.86000061,114.5900009,165.9800095,298.0700165,58.25999947,45.36000214,75.46999893,53.42999954,73.97000427,162.9,115.2100044,79.71999893,53.4,68.35000153,122.5200027,149.7400009,171.7800095,178.9300064,6.790000057,107.1799988,77.35999985,50.07000084,266.1900177,163.7199997,37.83000069,6.619999933,69.69000015,101.0099983,157.9800034,113.8200005,115.7600044,122.5899986,198.0600052,281.3500122,208.0500061,199.3800049,271.3499985,6.10999999,74.04000244,35.57000008,131.8100044,86.97000122,49,50.43000069,45.77000198,196.1100052,127.0800034,156.6100006,136.8500092,49.54999962,113.2900009,153.2900055,164.6300079,143.0799973,60.53000069,7.279999971,36.95000076,65.27000275,275.25,193.7600021,158.6399979,72.72000275,108.4800003,184.1200027,170.7300018,150.6800003,242.4500076,139.1200058,34.33000145,320.0300049,296.3700012,135.6300079,82.25000381,66.62999916,169.1500076,212.3000046,106.2299995,123.4,147.3000061,40.72000008,96.70000153,171.7500061,62.20000191,138.8100006,128.4800041,59.73000031,178.6399994,246.3200073,97.7,129.4500031,83.3,37.46000137,28.13000069,61.70000191,141.2100082,183.4,411.6499969,0,0,130.0400024,156.5100052,265.5999939,168.5700089
Kisii,60,51366,104.2000046,18.10000038,376.8000183,190,131.8000031,92.30000305,73.5,153.4000092,103.3000031,158.1000061,203,113.4000015,51,34.5,105.9000015,162.6000061,148.5,118.5,57.70000076,197,118.8000031,164.6000061,144.4000092,141.3000031,225.5,37.40000153,182.5,208.5,168.5,124.5,130.4000092,126.5999985,176.1999969,232.1000061,185.1000061,39,151.1999969,140,141.5,256.5,262.3999939,88.20000458,66.90000153,102.8000031,81.20000458,200,206.8000031,268.3000183,63.5,9.100000381,120.5999985,320.1000061,290.3999939,113.7000046,27.10000038,67.09999847,86.80000305,74.90000153,63.20000076,110.4000015,143.3000031,59.40000153,105.5,137.6000061,64.09999847,43.20000076,2,4.5,131.5,134.3000031,103,85.80000305,29.10000038,35.40000153,125.5,104.5,131.6999969,31.5,23.60000038,53.40000153,25.10000038,173,49.79999924,17,62.40000153,98.09999847,262,194.8000031,184.6000061,69.80000305,115.9000015,214.6999969,204.1999969,175.8000031,347.8000183,237.1999969,138.9000092,103.5,144.9000092,186.6999969,176.6000061,42.60000229,131.6999969,207.8000031,325,79.20000458,81.80000305,118,67.70000458,85.20000458,237.9000092,131,83.59999847,74.09999847,72.40000153,107.3000031,193.4000092,247.4000092,232.1000061,21.30000114,129.1999969,81,74.70000458,271.6000061,196.3000031,62.29999924,14.40000057,65.40000153,114.7000046,227.1000061,159.1999969,174.3000031,135.8000031,196.1999969,285.8999939,207.9000092,202.6999969,365,7.5,76.59999847,39,154.5,115.7000046,73.40000153,60,68.09999847,194.5,127.5999985,160,246.6999969,45.90000153,124.5,175,224.3000031,210.9000092,93,13.30000019,41.40000153,59.5,288.2000122,199.5,285.5,82.30000305,206.8000031,191,216.6000061,206.1999969,331.6000061,139.9000092,37.20000076,327.7000122,345.1000061,131.1000061,113.2000046,70.59999847,203.6000061,244.1999969,110.2000046,166.6000061,203.1999969,67.59999847,114,184.8000031,73.40000153,142.6000061,190.3000031,67.70000458,222.5,297.3999939,138,177.6000061,123,45.29999924,30,71.30000305,161.3000031,208,626.7999878,0,0,156.1999969,217.3000031,371.8999939,236
Marsabit,61,51352,1.959999979,0.5,42.4200016,53.18000145,14.81000023,1.620000029,0,0,0.210000004,56.9700016,29.83000107,12.36999989,12.09000015,0,0.810000014,53.71000061,12.93000021,0.400000006,0,0,1.800000072,38.30999947,25.54999962,10.99000053,27.25000038,4.210000277,17.11000042,57.74000206,9.929999828,0.510000002,0,0,0.70999999,14.10000038,48.77000198,7.440000105,11.60000057,30.07000103,18.6,118.0300026,32.02000008,0.61000002,0,0,1.610000026,47.76000023,13.46000051,50.93000145,1.039999998,0.300000012,15.35000048,136.4700027,34.81000137,0.510000002,0,0,1.300000072,38.8,6.330000257,11.37000017,23.67000008,1.130000019,21.5,104.2899986,47,1,0,0,0.810000014,37.88000221,47.38999939,20.4,23,0.400000006,38.3,25.76000042,47,1,0,0,2,35.1,21.61000004,0,11.21000032,5,39.28000069,42.65000229,24.63000011,0.300000012,0,0,4.54000001,38.8,57.2,20.4,22.37000103,18,35.75,103.4800041,47.01000023,1,0,0,4.750000286,3.720000052,7.710000277,19,20.3,4.810000181,52.25000229,59.12999992,30.18000011,1,0,0,1.419999981,114.4000015,60.90000153,1.010000002,16.84000111,11.19999981,11.03000002,25.39000111,48.84999924,0.34000001,0,0,1.360000062,62.84000206,9.100000572,20.38999996,22.73000069,16.20000076,46.4,54.87000198,43.8,1,0,0,2,46.16000023,23.53000107,20.57000008,18.2,3.610000134,81.60999908,39.24000015,19.82000065,0.600000024,0,0,0.120000005,5.320000172,57.2,5.619999933,20.2,6.400000095,18.84000111,129.6200027,48.82999992,1.200000048,0,0,2.809999967,81.10000458,47.51000137,56.72000198,37.23999939,11.06000004,106.3799988,132.2600052,38.14000015,0.600000024,0,0,1.200000036,21.07000008,47.91000137,21.62000046,10.21999989,9.630000401,20.47000046,57.87999992,35.69000206,0.420000008,0,0,2,46,28.03000011,20.28999996,4.149999905,6.04000001,32.40000153,106.1,47.2,1,0,0,4.00999999,35.30000229,69.97000275,24.33000107
Meru,62,51354,17.60000038,8.699999809,124.7000046,190.1999969,60.40000153,1.800000072,3.700000048,9.699999809,7.099999905,189.5,305.8999939,128.6000061,25.30000114,1.800000072,32.40000153,118.5999985,35.20000076,4,0.600000024,4.5,14.19999981,134.8000031,256.3999939,54.10000229,138,10,134.3000031,207.1000061,63.70000076,3.200000048,1.899999976,5.900000095,6.5,108.8000031,390.8999939,47.70000076,42.40000153,66.80000305,86.59999847,464.3000183,114.0999985,3.100000143,1.700000048,8.5,33.5,205.6999969,226.3000031,233.4000092,16.70000076,2.600000143,63.60000229,393.3000183,186,2.700000048,0.699999988,4.900000095,25.5,55.60000229,222.3000031,60.20000076,107.7000046,31.10000038,47.10000229,125.8000031,29.39999962,2,0.100000001,0.200000003,9,228,85.40000153,82.5,15.10000038,9.400000572,63,75.30000305,102.7000046,1.5,0.600000024,4.900000095,3.900000095,230.1000061,121.9000015,12.5,26.89999962,39.29999924,140.6000061,301.8000183,122.7000046,2.400000095,1.800000072,8.900000572,25.5,438.8999939,604.7000122,168.1000061,56.90000153,25.80000114,65.80000305,107.4000015,83.40000153,1.5,2.5,12.60000038,29.5,102.5,124.9000015,120.9000015,40.90000153,52.29999924,227.8000031,169.6999969,60.90000153,1.899999976,0.699999988,4.800000191,17.89999962,178.5,332.8999939,16.30000114,52.70000076,46.20000076,37.10000229,220.4000092,93.90000153,4.900000095,0.800000012,4.800000191,6.300000191,435.2000122,171.3000031,219.5,83.90000153,71.40000153,186.9000092,180,94.20000458,0.800000012,0.200000003,5.5,3.799999952,130.6000061,168,96.5,15.19999981,50.5,149,98.20000458,102.5999985,2.400000095,0.900000036,0.300000012,15.69999981,535.9000244,192.8000031,42.79999924,121.3000031,15,22.80000114,152.1000061,155.1999969,5.300000191,1.800000072,11.90000057,24.5,280.2000122,343.8999939,292.8999939,51.40000153,19.30000114,226.3000031,285.8000183,51.70000076,4.700000286,1.300000072,12.80000019,20.89999962,73.40000153,183.6000061,181.1999969,30.70000076,68.59999847,112.8000031,116.9000015,52.60000229,6.099999905,1.200000048,8,18,196,283,113,52,46,106,270,109,5,2,8,23.89999962,177.6000061,454.7000122,167
Embu,63,51347,15.5,6,98.70000458,151,40.60000229,4,15,13.30000019,6.900000095,50.90000153,311.6000061,75.59999847,15.60000038,1.100000024,37,95,27.20000076,13.10000038,1.700000048,5.800000191,15.30000019,41.79999924,224.1000061,34.70000076,138.3000031,7.400000095,114.2000046,156.6000061,58.20000076,9.800000191,8.400000572,6.599999905,6.800000191,39.5,316.1000061,33.29999924,38.40000153,68,53.5,351.6000061,104.5,6.5,5.099999905,11.5,58.10000229,88.40000153,194.1000061,161.3000031,12.90000057,2.700000048,45.70000076,255.9000092,154.1999969,7,2.900000095,4.400000095,34.5,18.60000038,189.3000031,30,85.90000153,31.20000076,41.79999924,99,19.5,5.400000095,1.800000072,0.800000012,9.400000572,111.5,109.5,52,14.80000019,5.5,37.40000153,76,73.70000458,3,2.299999952,7.300000191,7.300000191,92.80000305,109.0999985,7.400000095,20.5,28,110.2000046,280.8000183,102.7000046,6.300000191,8.100000381,10.5,38.79999924,194.1000061,515.1000366,120,39.20000076,19.80000114,45.60000229,87.90000153,82.40000153,4.5,13.80000019,12.10000038,26.70000076,48.20000076,131.1000061,71.80000305,29.10000038,39.20000076,196.4000092,134.6999969,49.20000076,4.300000191,2.900000095,3.5,26.70000076,32.90000153,236.1000061,13.30000019,39.90000153,30.30000114,26.89999962,167.4000092,69.09999847,16.39999962,4.099999905,3.900000095,4.099999905,172.1000061,168.8000031,127,63.5,53.10000229,124.2000046,152.5,63,2.600000143,1,3.400000095,5.099999905,42.60000229,140.1000061,56.40000153,12.19999981,46.90000153,90.40000153,69.80000305,76.40000153,4,2.5,0.200000003,21.30000114,198.8000031,247.5,24.30000114,74.40000153,15.5,11.80000019,90.80000305,121,11.80000019,7.800000191,16.10000038,25.20000076,97.59999847,288.8000183,163.8000031,28,13.30000019,146.1999969,235.5,32.70000076,11.80000019,5.700000286,11.60000038,24.39999962,21.89999962,145.6999969,115.5,26.70000076,53.60000229,88.59999847,83.5,38.10000229,18,5.400000095,9,23,82,229,72,43,34,76,217,90,13,10,9,22.70000076,61.79999924,395.3999939,98.80000305
Kilifi,64,51340,9.230000114,2.9,27.86000023,132.7900055,114.120002,119.5599998,60.22000008,61.00000153,41.56000099,11.74000006,113.3900009,33.93000107,1.65,2.110000002,86.03000412,46.24999924,117.2300011,108.1500023,23.00999985,44.06000099,26.54000015,49.04000015,50.5200016,13.56000032,18.52999973,3.250000143,36.49000206,73.48000107,126.3400017,145.7799988,13.63999987,15.25000038,13.26999989,7.890000248,88.28000412,28.26999989,20.33000011,49.18000069,54.63000183,76.49000244,156.1400009,29.57000046,39.76000099,77.47000275,152.15,107.8899994,65.53000031,124.6600014,1,3.160000086,16.42999973,76.27000275,182.2300018,76.96000137,17.44000092,12.01000013,33.7,13.77000017,68.89000168,13.34999981,16.31000061,16.05000048,33.41000023,69.67000198,24.80999985,50.16000252,15.91999989,7.480000114,18.32000027,103.870002,68.05000153,37.06000023,8.170000172,2.030000019,35.95000229,71.87000046,125.0199989,17.32000027,10.61000013,46.05000076,26.84000092,47.8400013,56.86999969,3.730000019,9.349999809,4.390000105,47,178.0599991,138.4599998,98.0600029,55.91000137,35.4199995,85.40999985,134.7800034,204.3500031,101.6600006,13.05999994,12.44000034,38.80000153,51.97000084,168.3700073,45.38000107,35.69000053,76.95,43.30000153,44.11000023,59.74000015,54.22000046,10.07000008,23.06000061,132.340007,73.31000061,108.870005,25.94000053,15.1500001,12.17000027,24.92000065,20.30000038,74.97000275,11.95000019,7.599999905,14.83000021,19.67999973,52.5,68.28000145,109.8300049,28.6,13.56999998,2.859999967,118.4700035,107.2400032,87.35,15.28999987,16.33000011,48.71999969,129.7200073,84.52999954,19.65000038,6.639999962,16.21999998,18.79999962,5.100000191,65.80000153,36.78000069,4.200000286,48.3,29.6300005,72.78000412,149.0400002,20.57000027,9.640000057,7.0900002,32.31000023,103.6900032,130.6300011,21.76000023,17.25999985,20.45000076,11.86000004,47.02999992,99.39000397,23.6,22.38000011,71.13000259,13.67000008,62.05000038,133.0500092,47.26999969,24.84000015,4.520000124,142.4700027,95.89000168,137.9599998,37.96999969,26.38999977,27.39000053,34.60999947,32.47000122,56.14000053,57.99000206,6.430000067,17.79000053,36.91999969,25.25,164.4900009,94.60000458,40.32000122,1.610000026,59.12999954,16.50000048,22.41999989,55.3,17.45,17.6,45.9,71.50000458,217.8300018,7.6900002,17.33000002,33.0600008,40.25999947,28.27000103,201.3899979,24.89000015
