MARKETS,year,Month,Price
ENGINNEER,2013,Nov,40.00
NYERI,2013,Nov,NA
ENDARASHA,2013,Nov,NA
KARATINA,2013,Nov,NA
GAKINDU,2013,Nov,NA
NANYUKI,2013,Nov,43.76
NYAHURURU,2013,Nov,43.64
KALOLENI,2013,Nov,NA
MALINDI,2013,Nov,40.00
KIBAUNI KILIFI,2013,Nov,NA
UKUNDA,2013,Nov,38.00
KWALE,2013,Nov,39.00
MWEMBE TAYARI,2013,Nov,NA
MAJENGO,2013,Nov,NA
MACKINON,2013,Nov,NA
SEGA,2013,Nov,NA
KONGOWEA,2013,Nov,38.00
HOLA,2013,Nov,36.67
GARSEN,2013,Nov,30.00
BURA TANA,2013,Nov,35.00
RUNYENJES,2013,Nov,36.36
EMBU TOWN,2013,Nov,36.36
SIAKAGO,2013,Nov,38.10
MWINGI,2013,Nov,35.00
KALUNDU,2013,Nov,35.00
MACHAKOS,2013,Nov,NA
TALA,2013,Nov,NA
MAUA,2013,Nov,NA
KIANJAI,2013,Nov,NA
GAKOROMERE,2013,Nov,38.89
MARSABIT,2013,Nov,42.50
WOTE,2013,Nov,NA
DARAJA MBILI,2013,Nov,40.91
KIBIRIGO,2013,Nov,37.50
NYANGUSU,2013,Nov,39.20
RIOCHANDA,2013,Nov,39.13
NYABITE,2013,Nov,39.13
MIRUKA,2013,Nov,40.34
IGARE,2013,Nov,41.70
KIBUYE,2013,Nov,NA
AHERO,2013,Nov,41.48
KIBOSWA,2013,Nov,38.04
SONDU,2013,Nov,42.05
BONDO,2013,Nov,NA
SIAYA,2013,Nov,NA
NGIYA,2013,Nov,NA
UNGUJA,2013,Nov,NA
HOMABAY,2013,Nov,NA
OYUGIS,2013,Nov,43.30
KEHACHA,2013,Nov,40.00
SOKO MJINGA,2013,Nov,39.53
KABARNET,2013,Nov,37.78
MUTHURWA,2013,Nov,36.38
NAKURU,2013,Nov,40.00
KAPSABET,2013,Nov,NA
KITALE,2013,Nov,28.75
ELDORET,2013,Nov,NA
BURN FOREST,2013,Nov,NA
TURBO,2013,Nov,NA
KIPKAREN,2013,Nov,NA
ITEN,2013,Nov,39.00
KAJIADO,2013,Nov,50.00
BUNGOMA,2013,Nov,33.33
KIMILILI,2013,Nov,33.33
KAPSOKWONY,2013,Nov,36.36
BUMALA,2013,Nov,NA
BUSIA TOWN,2013,Nov,NA
BUTERE,2013,Nov,NA
KAKAMEGA,2013,Nov,35.11
MUMIAS,2013,Nov,NA
MUNDETA,2013,Nov,34.52
CHEPTULA,2013,Nov,33.93
MBALE,2013,Nov,33.33
HARAMBEE,2013,Nov,NA
WAKULIMA,2013,Nov,50.00
KAWANGWARE,2013,Nov,42.86
BURMA,2013,Nov,50.00
KIKOMBA,2013,Nov,47.62
KANGEMI,2013,Nov,48.89
KOROKOCHO,2013,Nov,47.62
TOI,2013,Nov,50.00
KIAMBU,2013,Dec,40.00
LIMURU,2013,Dec,40.00
THIKA,2013,Dec,NA
GATUNDU,2013,Dec,NA
KUTUS,2013,Dec,NA
SAGANA,2013,Dec,NA
KERUGOYA,2013,Dec,NA
MUTHITHI,2013,Dec,NA
MUKUYU,2013,Dec,38.10
KIRIAINI,2013,Dec,40.00
ENGINNEER,2013,Dec,NA
NYERI,2013,Dec,NA
ENDARASHA,2013,Dec,NA
KARATINA,2013,Dec,NA
GAKINDU,2013,Dec,NA
NANYUKI,2013,Dec,42.00
NYAHURURU,2013,Dec,42.42
KALOLENI,2013,Dec,NA
MALINDI,2013,Dec,NA
KIBAUNI KILIFI,2013,Dec,NA
UKUNDA,2013,Dec,NA
KWALE,2013,Dec,39.00
MWEMBE TAYARI,2013,Dec,NA
MAJENGO,2013,Dec,NA
MACKINON,2013,Dec,NA
SEGA,2013,Dec,NA
KONGOWEA,2013,Dec,NA
HOLA,2013,Dec,38.75
GARSEN,2013,Dec,NA
BURA TANA,2013,Dec,37.00
RUNYENJES,2013,Dec,36.36
EMBU TOWN,2013,Dec,36.36
SIAKAGO,2013,Dec,38.10
MWINGI,2013,Dec,35.00
KALUNDU,2013,Dec,35.67
MACHAKOS,2013,Dec,35.00
TALA,2013,Dec,29.50
MAUA,2013,Dec,NA
KIANJAI,2013,Dec,NA
GAKOROMERE,2013,Dec,NA
MARSABIT,2013,Dec,NA
WOTE,2013,Dec,NA
DARAJA MBILI,2013,Dec,40.91
KIBIRIGO,2013,Dec,NA
NYANGUSU,2013,Dec,NA
RIOCHANDA,2013,Dec,NA
NYABITE,2013,Dec,NA
MIRUKA,2013,Dec,NA
IGARE,2013,Dec,NA
KIBUYE,2013,Dec,NA
AHERO,2013,Dec,NA
KIBOSWA,2013,Dec,39.13
SONDU,2013,Dec,40.91
BONDO,2013,Dec,NA
SIAYA,2013,Dec,NA
NGIYA,2013,Dec,NA
UNGUJA,2013,Dec,NA
HOMABAY,2013,Dec,NA
OYUGIS,2013,Dec,NA
KEHACHA,2013,Dec,NA
SOKO MJINGA,2013,Dec,35.65
KABARNET,2013,Dec,38.89
MUTHURWA,2013,Dec,NA
NAKURU,2013,Dec,NA
KAPSABET,2013,Dec,NA
KITALE,2013,Dec,27.08
ELDORET,2013,Dec,NA
BURN FOREST,2013,Dec,NA
TURBO,2013,Dec,NA
KIPKAREN,2013,Dec,NA
ITEN,2013,Dec,35.00
KAJIADO,2013,Dec,NA
BUNGOMA,2013,Dec,NA
KIMILILI,2013,Dec,NA
KAPSOKWONY,2013,Dec,NA
BUMALA,2013,Dec,38.10
BUSIA TOWN,2013,Dec,33.33
BUTERE,2013,Dec,NA
KAKAMEGA,2013,Dec,33.01
MUMIAS,2013,Dec,NA
MUNDETA,2013,Dec,33.33
CHEPTULA,2013,Dec,33.33
MBALE,2013,Dec,34.52
HARAMBEE,2013,Dec,NA
WAKULIMA,2013,Dec,40.00
KAWANGWARE,2013,Dec,47.50
BURMA,2013,Dec,45.00
KIKOMBA,2013,Dec,50.00
KANGEMI,2013,Dec,43.64
KOROKOCHO,2013,Dec,47.37
TOI,2013,Dec,50.00
Kiambu,2014,Jan,49.38
Limuru,2014,Jan,40.00
Thika,2014,Jan,46.25
Gatundu,2014,Jan,29.69
Kutus,2014,Jan,36.19
Sagana,2014,Jan,38.41
Kerugoya,2014,Jan,37.35
Muthithi,2014,Jan,38.10
Makuyu,2014,Jan,38.10
Kiriaini,2014,Jan,40.83
Engineer,2014,Jan,NA
Nyeri,2014,Jan,NA
Endarasha,2014,Jan,42.95
Karatina,2014,Jan,38.56
Gakindu,2014,Jan,38.10
Nanyuki,2014,Jan,43.21
Nyahururu,2014,Jan,31.82
Kaloleni,2014,Jan,39.41
KibauniKilifi,2014,Jan,43.75
Ukunda,2014,Jan,39.00
Kwale,2014,Jan,40.52
MwembeTayari,2014,Jan,57.67
Majengo,2014,Jan,41.20
Mackinon,2014,Jan,50.00
Sega,2014,Jan,45.00
Kongowea,2014,Jan,37.60
Hola,2014,Jan,40.00
Garsen,2014,Jan,NA
BuraTana,2014,Jan,NA
Runyenjes,2014,Jan,34.55
Embu Town,2014,Jan,34.09
Siakago,2014,Jan,38.10
Mwingi,2014,Jan,35.00
Kalundu,2014,Jan,35.67
Machakos Town,2014,Jan,44.44
Tawa,2014,Jan,NA
Tala,2014,Jan,36.67
Maua,2014,Jan,NA
Kianjai,2014,Jan,NA
Gakoromere,2014,Jan,NA
Chuka Town,2014,Jan,NA
Kaanwa,2014,Jan,NA
Wote,2014,Jan,35.00
Wajir Town,2014,Jan,NA
Marsabit,2014,Jan,40.00
DarajaMbili,2014,Jan,38.89
Kibirigo,2014,Jan,37.50
Nyangusu,2014,Jan,36.36
Riochanda,2014,Jan,NA
Nyabite,2014,Jan,NA
Mogonga,2014,Jan,39.09
Igare,2014,Jan,36.82
Kibuye,2014,Jan,38.70
Ahero,2014,Jan,40.91
Kiboswa,2014,Jan,37.73
Sondu,2014,Jan,40.91
Bondo,2014,Jan,34.33
Siaya,2014,Jan,31.32
Ngiya,2014,Jan,32.03
Unguja,2014,Jan,31.59
Kegonga,2014,Jan,NA
Homabay,2014,Jan,34.79
Oyugis,2014,Jan,34.67
Kehacha,2014,Jan,NA
Migori,2014,Jan,NA
SokoMjinga,2014,Jan,NA
Kabarnet,2014,Jan,33.33
Kipkelion,2014,Jan,NA
MuthurwaNarok,2014,Jan,33.60
Nakuru Town,2014,Jan,45.71
Kapsabet,2014,Jan,34.78
Kitale,2014,Jan,30.00
Kapenguria,2014,Jan,NA
Eldoret,2014,Jan,30.00
Burn Forest,2014,Jan,30.00
Turbo,2014,Jan,26.00
Kipkaren,2014,Jan,26.00
Iten,2014,Jan,35.83
Kajiado,2014,Jan,41.25
Bungoma Town,2014,Jan,33.33
Kimilili,2014,Jan,NA
Kapsokwony,2014,Jan,28.00
Bumala,2014,Jan,32.74
Busia Town,2014,Jan,32.38
Butere,2014,Jan,35.23
Kakamega,2014,Jan,36.45
Mumias,2014,Jan,NA
Mundeta,2014,Jan,33.33
Cheptula,2014,Jan,33.68
Mbale,2014,Jan,35.71
Muthurwa,2014,Jan,50.00
Kawangware,2014,Jan,42.86
Burma,2014,Jan,50.00
Gikomba,2014,Jan,47.62
Kangemi,2014,Jan,48.89
Korokocho,2014,Jan,47.62
Toi,2014,Jan,50.00
Kiambu,2014,Feb,45.00
Limuru,2014,Feb,40.00
Thika,2014,Feb,47.50
Gatundu,2014,Feb,19.86
Kutus,2014,Feb,40.91
Sagana,2014,Feb,38.68
Kerugoya,2014,Feb,36.36
Muthithi,2014,Feb,38.10
Makuyu,2014,Feb,38.10
Kiriaini,2014,Feb,NA
Engineer,2014,Feb,45.00
Nyeri,2014,Feb,NA
Endarasha,2014,Feb,45.15
Karatina,2014,Feb,42.71
Gakindu,2014,Feb,38.10
Nanyuki,2014,Feb,44.57
Nyahururu,2014,Feb,31.82
Kaloleni,2014,Feb,40.00
KibauniKilifi,2014,Feb,45.00
Ukunda,2014,Feb,40.00
Kwale,2014,Feb,44.10
MwembeTayari,2014,Feb,57.50
Majengo,2014,Feb,43.75
Mackinon,2014,Feb,50.00
Sega,2014,Feb,42.50
Kongowea,2014,Feb,35.75
Hola,2014,Feb,40.00
Garsen,2014,Feb,NA
BuraTana,2014,Feb,35.00
Runyenjes,2014,Feb,37.66
Embu Town,2014,Feb,36.36
Siakago,2014,Feb,38.10
Mwingi,2014,Feb,35.00
Kalundu,2014,Feb,35.00
Machakos Town,2014,Feb,40.00
Tawa,2014,Feb,NA
Tala,2014,Feb,37.67
Maua,2014,Feb,NA
Kianjai,2014,Feb,NA
Gakoromere,2014,Feb,NA
Chuka Town,2014,Feb,NA
Kaanwa,2014,Feb,NA
Wote,2014,Feb,35.38
Wajir Town,2014,Feb,NA
Marsabit,2014,Feb,40.00
DarajaMbili,2014,Feb,38.18
Kibirigo,2014,Feb,35.42
Nyangusu,2014,Feb,36.36
Riochanda,2014,Feb,34.78
Nyabite,2014,Feb,35.00
Mogonga,2014,Feb,NA
Igare,2014,Feb,33.70
Kibuye,2014,Feb,38.32
Ahero,2014,Feb,40.91
Kiboswa,2014,Feb,37.90
Sondu,2014,Feb,40.91
Bondo,2014,Feb,33.46
Siaya,2014,Feb,30.61
Ngiya,2014,Feb,32.89
Unguja,2014,Feb,31.20
Kegonga,2014,Feb,NA
Homabay,2014,Feb,34.00
Oyugis,2014,Feb,35.09
Kehacha,2014,Feb,NA
Migori,2014,Feb,NA
SokoMjinga,2014,Feb,32.88
Kabarnet,2014,Feb,33.33
Kipkelion,2014,Feb,NA
MuthurwaNarok,2014,Feb,34.00
Nakuru Town,2014,Feb,54.00
Kapsabet,2014,Feb,39.13
Kitale,2014,Feb,31.25
Kapenguria,2014,Feb,32.00
Eldoret,2014,Feb,34.00
Burn Forest,2014,Feb,35.00
Turbo,2014,Feb,30.00
Kipkaren,2014,Feb,29.00
Iten,2014,Feb,38.50
Kajiado,2014,Feb,NA
Bungoma Town,2014,Feb,34.66
Kimilili,2014,Feb,NA
Kapsokwony,2014,Feb,NA
Bumala,2014,Feb,30.95
Busia Town,2014,Feb,32.14
Butere,2014,Feb,31.35
Kakamega,2014,Feb,37.06
Mumias,2014,Feb,31.47
Mundeta,2014,Feb,33.33
Cheptula,2014,Feb,34.13
Mbale,2014,Feb,35.71
Muthurwa,2014,Feb,40.00
Kawangware,2014,Feb,47.50
Burma,2014,Feb,45.00
Gikomba,2014,Feb,50.00
Kangemi,2014,Feb,50.00
Korokocho,2014,Feb,47.37
Toi,2014,Feb,50.00
Kiambu,2014,March,45.00
Limuru,2014,March,40.00
Thika,2014,March,47.14
Gatundu,2014,March,22.04
Kutus,2014,March,37.47
Sagana,2014,March,42.15
Kerugoya,2014,March,37.25
Muthithi,2014,March,35.71
Makuyu,2014,March,38.10
Kiriaini,2014,March,NA
Engineer,2014,March,45.00
Nyeri,2014,March,NA
Endarasha,2014,March,48.81
Karatina,2014,March,48.81
Gakindu,2014,March,38.10
Nanyuki,2014,March,41.09
Nyahururu,2014,March,35.23
Kaloleni,2014,March,40.00
KibauniKilifi,2014,March,45.00
Ukunda,2014,March,40.00
Kwale,2014,March,43.33
MwembeTayari,2014,March,45.75
Majengo,2014,March,42.50
Mackinon,2014,March,60.00
Sega,2014,March,45.00
Kongowea,2014,March,38.00
Hola,2014,March,35.00
Garsen,2014,March,NA
BuraTana,2014,March,40.00
Runyenjes,2014,March,35.96
Embu Town,2014,March,32.95
Siakago,2014,March,38.10
Mwingi,2014,March,35.00
Kalundu,2014,March,35.00
Machakos Town,2014,March,42.29
Tawa,2014,March,37.00
Tala,2014,March,32.50
Maua,2014,March,NA
Kianjai,2014,March,NA
Gakoromere,2014,March,NA
Chuka Town,2014,March,42.93
Kaanwa,2014,March,35.00
Wote,2014,March,35.25
Wajir Town,2014,March,NA
Marsabit,2014,March,NA
DarajaMbili,2014,March,40.10
Kibirigo,2014,March,35.42
Nyangusu,2014,March,38.05
Riochanda,2014,March,36.96
Nyabite,2014,March,39.13
Mogonga,2014,March,37.50
Igare,2014,March,36.52
Kibuye,2014,March,36.53
Ahero,2014,March,40.91
Kiboswa,2014,March,36.03
Sondu,2014,March,40.91
Bondo,2014,March,46.50
Siaya,2014,March,35.51
Ngiya,2014,March,33.27
Unguja,2014,March,32.65
Kegonga,2014,March,NA
Homabay,2014,March,38.00
Oyugis,2014,March,38.13
Kehacha,2014,March,NA
Migori,2014,March,NA
SokoMjinga,2014,March,34.88
Kabarnet,2014,March,38.89
Kipkelion,2014,March,NA
MuthurwaNarok,2014,March,33.50
Nakuru Town,2014,March,55.63
Kapsabet,2014,March,39.13
Kitale,2014,March,30.73
Kapenguria,2014,March,32.88
Eldoret,2014,March,32.00
Burn Forest,2014,March,35.00
Turbo,2014,March,32.46
Kipkaren,2014,March,31.50
Iten,2014,March,39.58
Kajiado,2014,March,50.00
Bungoma Town,2014,March,34.44
Kimilili,2014,March,33.84
Kapsokwony,2014,March,29.25
Bumala,2014,March,34.13
Busia Town,2014,March,34.92
Butere,2014,March,31.13
Kakamega,2014,March,34.61
Mumias,2014,March,31.30
Mundeta,2014,March,34.92
Cheptula,2014,March,36.51
Mbale,2014,March,33.33
Muthurwa,2014,March,45.24
Kawangware,2014,March,47.62
Burma,2014,March,50.00
Gikomba,2014,March,50.00
Kangemi,2014,March,48.89
Korokocho,2014,March,45.00
Toi,2014,March,45.00
Kiambu,2014,April,45.00
Limuru,2014,April,40.00
Thika,2014,April,47.78
Gatundu,2014,April,25.71
Kutus,2014,April,33.85
Sagana,2014,April,39.58
Kerugoya,2014,April,37.50
Muthithi,2014,April,33.33
Makuyu,2014,April,39.29
Kiriaini,2014,April,38.58
Engineer,2014,April,40.00
Nyeri,2014,April,NA
Endarasha,2014,April,NA
Karatina,2014,April,NA
Gakindu,2014,April,NA
Nanyuki,2014,April,45.90
Nyahururu,2014,April,36.36
Kaloleni,2014,April,40.00
KibauniKilifi,2014,April,45.00
Ukunda,2014,April,40.00
Kwale,2014,April,42.00
MwembeTayari,2014,April,47.50
Majengo,2014,April,44.50
Mackinon,2014,April,60.00
Sega,2014,April,44.00
Kongowea,2014,April,39.50
Hola,2014,April,32.00
Garsen,2014,April,40.00
BuraTana,2014,April,27.50
Runyenjes,2014,April,34.32
Embu Town,2014,April,35.23
Siakago,2014,April,36.36
Mwingi,2014,April,35.00
Kalundu,2014,April,35.00
Machakos Town,2014,April,40.00
Tawa,2014,April,36.50
Tala,2014,April,NA
Maua,2014,April,NA
Kianjai,2014,April,NA
Gakoromere,2014,April,NA
Chuka Town,2014,April,41.86
Kaanwa,2014,April,45.03
Wote,2014,April,35.30
Wajir Town,2014,April,NA
Marsabit,2014,April,NA
DarajaMbili,2014,April,38.39
Kibirigo,2014,April,36.96
Nyangusu,2014,April,35.71
Riochanda,2014,April,36.96
Nyabite,2014,April,34.78
Mogonga,2014,April,35.80
Igare,2014,April,35.81
Kibuye,2014,April,36.96
Ahero,2014,April,NA
Kiboswa,2014,April,36.26
Sondu,2014,April,NA
Bondo,2014,April,36.08
Siaya,2014,April,36.36
Ngiya,2014,April,40.33
Unguja,2014,April,35.64
Kegonga,2014,April,NA
Homabay,2014,April,36.45
Oyugis,2014,April,40.22
Kehacha,2014,April,38.00
Migori,2014,April,NA
SokoMjinga,2014,April,NA
Kabarnet,2014,April,NA
Kipkelion,2014,April,NA
MuthurwaNarok,2014,April,37.25
Nakuru Town,2014,April,50.00
Kapsabet,2014,April,39.13
Kitale,2014,April,31.25
Kapenguria,2014,April,36.00
Eldoret,2014,April,40.50
Burn Forest,2014,April,35.63
Turbo,2014,April,32.00
Kipkaren,2014,April,32.00
Iten,2014,April,40.00
Kajiado,2014,April,50.00
Bungoma Town,2014,April,33.72
Kimilili,2014,April,NA
Kapsokwony,2014,April,32.65
Bumala,2014,April,38.10
Busia Town,2014,April,38.10
Butere,2014,April,NA
Kakamega,2014,April,35.61
Mumias,2014,April,NA
Mundeta,2014,April,35.71
Cheptula,2014,April,38.10
Mbale,2014,April,34.92
Muthurwa,2014,April,48.65
Kawangware,2014,April,50.00
Burma,2014,April,45.00
Gikomba,2014,April,50.00
Kangemi,2014,April,43.64
Korokocho,2014,April,45.00
Toi,2014,April,45.45
Kiambu,2014,May,40.00
Limuru,2014,May,43.33
Thika,2014,May,48.00
Gatundu,2014,May,29.29
Kutus,2014,May,35.00
Sagana,2014,May,41.30
Kerugoya,2014,May,39.57
Muthithi,2014,May,35.76
Makuyu,2014,May,38.57
Kiriaini,2014,May,38.58
Engineer,2014,May,40.00
Nyeri,2014,May,44.73
Endarasha,2014,May,48.02
Karatina,2014,May,44.17
Gakindu,2014,May,45.00
Nanyuki,2014,May,45.53
Nyahururu,2014,May,36.36
Kaloleni,2014,May,40.00
KibauniKilifi,2014,May,45.00
Ukunda,2014,May,40.00
Kwale,2014,May,39.20
MwembeTayari,2014,May,48.40
Majengo,2014,May,43.60
Mackinon,2014,May,60.00
Sega,2014,May,45.00
Kongowea,2014,May,38.80
Hola,2014,May,25.00
Garsen,2014,May,NA
BuraTana,2014,May,39.17
Runyenjes,2014,May,36.36
Embu Town,2014,May,36.36
Siakago,2014,May,36.36
Mwingi,2014,May,39.42
Kalundu,2014,May,35.00
Machakos Town,2014,May,36.00
Tawa,2014,May,36.13
Tala,2014,May,NA
Maua,2014,May,NA
Kianjai,2014,May,NA
Gakoromere,2014,May,NA
Chuka Town,2014,May,48.00
Kaanwa,2014,May,39.05
Wote,2014,May,35.38
Wajir Town,2014,May,50.00
Marsabit,2014,May,NA
DarajaMbili,2014,May,38.64
Kibirigo,2014,May,NA
Nyangusu,2014,May,34.66
Riochanda,2014,May,41.30
Nyabite,2014,May,41.30
Mogonga,2014,May,39.01
Igare,2014,May,39.73
Kibuye,2014,May,37.78
Ahero,2014,May,40.91
Kiboswa,2014,May,36.48
Sondu,2014,May,40.91
Bondo,2014,May,38.64
Siaya,2014,May,36.36
Ngiya,2014,May,36.36
Unguja,2014,May,31.13
Kegonga,2014,May,NA
Homabay,2014,May,37.60
Oyugis,2014,May,43.28
Kehacha,2014,May,36.00
Migori,2014,May,NA
SokoMjinga,2014,May,NA
Kabarnet,2014,May,43.33
Kipkelion,2014,May,NA
MuthurwaNarok,2014,May,37.38
Nakuru Town,2014,May,57.27
Kapsabet,2014,May,41.30
Kitale,2014,May,37.50
Kapenguria,2014,May,39.53
Eldoret,2014,May,33.31
Burn Forest,2014,May,34.50
Turbo,2014,May,34.40
Kipkaren,2014,May,35.20
Iten,2014,May,45.00
Kajiado,2014,May,50.00
Bungoma Town,2014,May,36.36
Kimilili,2014,May,37.50
Kapsokwony,2014,May,35.98
Bumala,2014,May,42.86
Busia Town,2014,May,40.03
Butere,2014,May,NA
Kakamega,2014,May,38.64
Mumias,2014,May,NA
Mundeta,2014,May,38.10
Cheptula,2014,May,36.90
Mbale,2014,May,33.33
Muthurwa,2014,May,50.00
Kawangware,2014,May,50.00
Burma,2014,May,45.00
Gikomba,2014,May,50.63
Kangemi,2014,May,43.64
Korokocho,2014,May,50.00
Toi,2014,May,50.00
Kiambu,2014,JUNE,45.00
Limuru,2014,JUNE,45.00
Thika,2014,JUNE,45.00
Gatundu,2014,JUNE,40.00
Kutus,2014,JUNE,34.37
Sagana,2014,JUNE,41.56
Kerugoya,2014,JUNE,40.02
Muthithi,2014,JUNE,36.36
Makuyu,2014,JUNE,40.48
Kiriaini,2014,JUNE,38.10
Engineer,2014,JUNE,40.00
Nyeri,2014,JUNE,38.71
Endarasha,2014,JUNE,48.22
Karatina,2014,JUNE,44.38
Gakindu,2014,JUNE,42.50
Nanyuki,2014,JUNE,47.06
Nyahururu,2014,JUNE,37.88
Kaloleni,2014,JUNE,40.00
KibauniKilifi,2014,JUNE,42.50
Ukunda,2014,JUNE,45.00
Kwale,2014,JUNE,38.80
MwembeTayari,2014,JUNE,50.00
Majengo,2014,JUNE,45.00
Mackinon,2014,JUNE,56.25
Sega,2014,JUNE,NA
Kongowea,2014,JUNE,40.50
Hola,2014,JUNE,42.50
Garsen,2014,JUNE,37.50
BuraTana,2014,JUNE,45.00
Runyenjes,2014,JUNE,38.64
Embu Town,2014,JUNE,40.91
Siakago,2014,JUNE,40.91
Mwingi,2014,JUNE,35.75
Kalundu,2014,JUNE,37.00
Machakos Town,2014,JUNE,40.00
Tawa,2014,JUNE,35.33
Tala,2014,JUNE,35.00
Maua,2014,JUNE,NA
Kianjai,2014,JUNE,NA
Gakoromere,2014,JUNE,NA
Chuka Town,2014,JUNE,46.48
Kaanwa,2014,JUNE,NA
Wote,2014,JUNE,37.67
Wajir Town,2014,JUNE,60.00
Marsabit,2014,JUNE,46.67
DarajaMbili,2014,JUNE,40.34
Kibirigo,2014,JUNE,41.30
Nyangusu,2014,JUNE,39.13
Riochanda,2014,JUNE,37.23
Nyabite,2014,JUNE,38.54
Mogonga,2014,JUNE,45.45
Igare,2014,JUNE,39.77
Kibuye,2014,JUNE,38.70
Ahero,2014,JUNE,43.94
Kiboswa,2014,JUNE,38.59
Sondu,2014,JUNE,42.42
Bondo,2014,JUNE,39.70
Siaya,2014,JUNE,37.22
Ngiya,2014,JUNE,NA
Unguja,2014,JUNE,46.54
Kegonga,2014,JUNE,NA
Homabay,2014,JUNE,37.44
Oyugis,2014,JUNE,39.35
Kehacha,2014,JUNE,NA
Migori,2014,JUNE,NA
SokoMjinga,2014,JUNE,NA
Kabarnet,2014,JUNE,NA
Kipkelion,2014,JUNE,NA
MuthurwaNarok,2014,JUNE,41.40
Nakuru Town,2014,JUNE,55.00
Kapsabet,2014,JUNE,42.93
Kitale,2014,JUNE,37.50
Kapenguria,2014,JUNE,40.00
Eldoret,2014,JUNE,37.50
Burn Forest,2014,JUNE,41.88
Turbo,2014,JUNE,37.00
Kipkaren,2014,JUNE,36.00
Iten,2014,JUNE,50.00
Kajiado,2014,JUNE,50.00
Bungoma Town,2014,JUNE,39.23
Kimilili,2014,JUNE,37.50
Kapsokwony,2014,JUNE,38.30
Bumala,2014,JUNE,41.27
Busia Town,2014,JUNE,41.91
Butere,2014,JUNE,41.25
Kakamega,2014,JUNE,39.27
Mumias,2014,JUNE,42.27
Mundeta,2014,JUNE,38.10
Cheptula,2014,JUNE,37.50
Mbale,2014,JUNE,36.08
Muthurwa,2014,JUNE,44.44
Kawangware,2014,JUNE,42.86
Burma,2014,JUNE,40.00
Gikomba,2014,JUNE,45.00
Kangemi,2014,JUNE,44.44
Korokocho,2014,JUNE,40.91
Toi,2014,JUNE,40.00
Kiambu,2014,JULY,43.75
Limuru,2014,JULY,40.00
Thika,2014,JULY,45.00
Gatundu,2014,JULY,NA
Kutus,2014,JULY,35.51
Sagana,2014,JULY,37.76
Kerugoya,2014,JULY,38.28
Muthithi,2014,JULY,34.54
Makuyu,2014,JULY,38.10
Kiriaini,2014,JULY,38.10
Engineer,2014,JULY,40.00
Nyeri,2014,JULY,42.50
Endarasha,2014,JULY,47.22
Karatina,2014,JULY,41.55
Gakindu,2014,JULY,44.14
Nanyuki,2014,JULY,46.29
Nyahururu,2014,JULY,40.91
Kaloleni,2014,JULY,40.00
KibauniKilifi,2014,JULY,40.00
Ukunda,2014,JULY,45.00
Kwale,2014,JULY,45.00
MwembeTayari,2014,JULY,51.00
Majengo,2014,JULY,44.00
Mackinon,2014,JULY,NA
Sega,2014,JULY,46.25
Kongowea,2014,JULY,44.00
Hola,2014,JULY,36.25
Garsen,2014,JULY,44.00
BuraTana,2014,JULY,35.00
Runyenjes,2014,JULY,37.50
Embu Town,2014,JULY,39.39
Siakago,2014,JULY,40.91
Mwingi,2014,JULY,35.00
Kalundu,2014,JULY,35.00
Machakos Town,2014,JULY,39.00
Tawa,2014,JULY,36.13
Tala,2014,JULY,35.00
Maua,2014,JULY,40.00
Kianjai,2014,JULY,NA
Gakoromere,2014,JULY,NA
Chuka Town,2014,JULY,62.11
Kaanwa,2014,JULY,NA
Wote,2014,JULY,36.60
Wajir Town,2014,JULY,50.00
Marsabit,2014,JULY,50.00
DarajaMbili,2014,JULY,38.41
Kibirigo,2014,JULY,NA
Nyangusu,2014,JULY,39.13
Riochanda,2014,JULY,NA
Nyabite,2014,JULY,39.13
Mogonga,2014,JULY,45.45
Igare,2014,JULY,38.87
Kibuye,2014,JULY,39.58
Ahero,2014,JULY,NA
Kiboswa,2014,JULY,41.06
Sondu,2014,JULY,NA
Bondo,2014,JULY,40.91
Siaya,2014,JULY,NA
Ngiya,2014,JULY,NA
Unguja,2014,JULY,36.36
Kegonga,2014,JULY,NA
Homabay,2014,JULY,34.37
Oyugis,2014,JULY,35.65
Kehacha,2014,JULY,NA
Migori,2014,JULY,NA
SokoMjinga,2014,JULY,NA
Kabarnet,2014,JULY,NA
Kipkelion,2014,JULY,40.91
MuthurwaNarok,2014,JULY,40.00
Nakuru Town,2014,JULY,59.00
Kapsabet,2014,JULY,43.48
Kitale,2014,JULY,37.50
Kapenguria,2014,JULY,40.00
Eldoret,2014,JULY,40.00
Burn Forest,2014,JULY,42.75
Turbo,2014,JULY,36.00
Kipkaren,2014,JULY,36.00
Iten,2014,JULY,50.00
Kajiado,2014,JULY,47.00
Bungoma Town,2014,JULY,40.49
Kimilili,2014,JULY,39.90
Kapsokwony,2014,JULY,37.87
Bumala,2014,JULY,39.05
Busia Town,2014,JULY,35.72
Butere,2014,JULY,39.48
Kakamega,2014,JULY,39.49
Mumias,2014,JULY,38.66
Mundeta,2014,JULY,35.71
Cheptula,2014,JULY,35.71
Mbale,2014,JULY,33.81
Muthurwa,2014,JULY,45.00
Kawangware,2014,JULY,45.45
Burma,2014,JULY,45.00
Gikomba,2014,JULY,45.45
Kangemi,2014,JULY,42.35
Korokocho,2014,JULY,45.45
Toi,2014,JULY,40.91
Kiambu,2014,August,40.00
Limuru,2014,August,40.00
Thika,2014,August,45.00
Gatundu,2014,August,40.27
