,Town,year,Month,Price
9917,Kajiado,2016,DEC,NA
9918,Bungoma  Town,2016,DEC,34.40
9919,Kimilili,2016,DEC,NA
9920,Kapsokwony,2016,DEC,28.30
9921,Bumala,2016,DEC,40.50
9922,Busia  Town,2016,DEC,40.50
9923,Butere,2016,DEC,38.60
9924,Kakamega,2016,DEC,40.80
9925,Mumias,2016,DEC,32.00
9926,Mundeta,2016,DEC,33.30
9927,Cheptula,2016,DEC,35.70
9928,Mbale,2016,DEC,NA
9929,Muthurwa,2016,DEC,47.60
9930,Kawangware,2016,DEC,47.60
9931,Burma,2016,DEC,50.00
9932,Gikomba,2016,DEC,45.50
9933,Kangemi,2016,DEC,45.20
9934,Korokocho,2016,DEC,42.90
9935,Toi,2016,DEC,45.00
1,Kiambu,2017,JAN,40.00
2,Limuru,2017,JAN,40.00
3,Thika,2017,JAN,45.00
4,Kutus,2017,JAN,40.30
5,Sagana,2017,JAN,45.50
6,Kerugoya,2017,JAN,43.20
7,Githumu,2017,JAN,44.10
8,Muthithi,2017,JAN,NA
9,Makuyu,2017,JAN,44.80
10,Kiriaini,2017,JAN,NA
11,Ol Kalou,2017,JAN,45.00
12,Ndaragwa,2017,JAN,NA
13,Nyeri,2017,JAN,22.40
14,Endarasha,2017,JAN,22.70
15,Karatina,2017,JAN,22.00
16,Gakindu,2017,JAN,23.40
17,Nanyuki,2017,JAN,44.10
18,Nyahururu,2017,JAN,35.70
19,Ukunda,2017,JAN,42.80
20,Kwale,2017,JAN,44.20
21,Wundanyi,2017,JAN,40.00
22,Voi,2017,JAN,41.30
23,Mwatate,2017,JAN,40.70
24,Mwembe Tayari,2017,JAN,46.00
25,Majengo,2017,JAN,50.00
26,Sega,2017,JAN,48.00
27,Kongowea,2017,JAN,46.00
28,Hola,2017,JAN,48.00
29,Bura Tana,2017,JAN,42.00
30,Runyenjes,2017,JAN,44.30
31,Embu Town,2017,JAN,43.20
32,Siakago,2017,JAN,40.90
33,Tharaka,2017,JAN,40.90
34,Mwingi,2017,JAN,NA
35,Migwaini,2017,JAN,NA
36,Kalundu,2017,JAN,43.00
37,Machakos Town,2017,JAN,44.00
38,Tawa,2017,JAN,41.70
39,Tala,2017,JAN,40.00
40,Maua,2017,JAN,53.00
41,Kianjai,2017,JAN,NA
42,Gakoromere,2017,JAN,48.30
43,Chuka Town,2017,JAN,49.40
44,Kathwana,2017,JAN,41.70
45,Wote,2017,JAN,41.70
46,Kibirigo,2017,JAN,NA
47,Riochanda,2017,JAN,NA
48,Nyabite,2017,JAN,NA
49,Bondo,2017,JAN,41.90
50,Siaya,2017,JAN,NA
51,Ngiya,2017,JAN,37.20
52,Unguja,2017,JAN,41.90
53,Turkana,2017,JAN,54.60
54,Kabarnet,2017,JAN,40.30
55,Kimulot,2017,JAN,39.10
56,Muthurwa Narok,2017,JAN,38.00
57,Nakuru Town,2017,JAN,37.20
58,Kitale,2017,JAN,33.30
59,Eldoret,2017,JAN,32.00
60,Burn Forest,2017,JAN,35.00
61,Turbo,2017,JAN,28.00
62,Kipkaren,2017,JAN,30.80
63,Iten,2017,JAN,33.40
64,Kajiado,2017,JAN,47.50
65,Kapkateny,2017,JAN,NA
66,Bungoma Town,2017,JAN,35.50
67,Kimilili,2017,JAN,33.00
68,Kapsokwony,2017,JAN,34.20
69,Butere,2017,JAN,34.70
70,Kakamega,2017,JAN,41.90
71,Mumias,2017,JAN,34.80
72,Mundeta,2017,JAN,NA
73,Cheptula,2017,JAN,37.60
74,Mbale,2017,JAN,40.00
75,Muthurwa,2017,JAN,50.00
76,Kawangware,2017,JAN,47.60
77,Burma,2017,JAN,50.00
78,Gikomba,2017,JAN,47.60
79,Kangemi,2017,JAN,50.00
80,Korokocho,2017,JAN,45.00
81,Toi,2017,JAN,47.60
888,Kiambu,2017,FEB,50.00
889,Limuru,2017,FEB,50.00
890,Thika,2017,FEB,55.00
891,Kutus,2017,FEB,50.80
892,Sagana,2017,FEB,NA
893,Kerugoya,2017,FEB,50.50
894,Githumu,2017,FEB,47.60
895,Muthithi,2017,FEB,NA
896,Makuyu,2017,FEB,47.60
897,Kiriaini,2017,FEB,NA
898,Ol Kalou,2017,FEB,50.00
899,Ndaragwa,2017,FEB,48.80
900,Nyeri,2017,FEB,25.00
901,Endarasha,2017,FEB,23.70
902,Karatina,2017,FEB,21.40
903,Gakindu,2017,FEB,24.20
904,Nanyuki,2017,FEB,54.30
905,Nyahururu,2017,FEB,44.90
906,Ukunda,2017,FEB,43.00
907,Kwale,2017,FEB,42.50
908,Wundanyi,2017,FEB,45.00
909,Voi,2017,FEB,42.50
910,Mwatate,2017,FEB,44.00
911,Mwembe Tayari,2017,FEB,43.80
912,Majengo,2017,FEB,46.30
913,Sega,2017,FEB,47.50
914,Kongowea,2017,FEB,48.80
915,Hola,2017,FEB,37.50
916,Bura Tana,2017,FEB,35.00
917,Runyenjes,2017,FEB,45.50
918,Embu Town,2017,FEB,45.50
919,Siakago,2017,FEB,NA
920,Tharaka,2017,FEB,43.20
921,Mwingi,2017,FEB,45.00
922,Migwaini,2017,FEB,NA
923,Kalundu,2017,FEB,43.70
924,Machakos Town,2017,FEB,48.30
925,Tawa,2017,FEB,45.00
926,Tala,2017,FEB,43.00
927,Maua,2017,FEB,66.70
928,Kianjai,2017,FEB,NA
929,Gakoromere,2017,FEB,55.60
930,Chuka Town,2017,FEB,51.40
931,Kathwana,2017,FEB,25.30
932,Wote,2017,FEB,44.80
933,Kibirigo,2017,FEB,NA
934,Riochanda,2017,FEB,NA
935,Nyabite,2017,FEB,NA
936,Bondo,2017,FEB,44.70
937,Siaya,2017,FEB,NA
938,Ngiya,2017,FEB,41.40
939,Unguja,2017,FEB,42.80
940,Turkana,2017,FEB,58.00
941,Kabarnet,2017,FEB,41.30
942,Kimulot,2017,FEB,44.00
943,Muthurwa Narok,2017,FEB,47.00
944,Nakuru Town,2017,FEB,55.30
945,Kitale,2017,FEB,33.30
946,Eldoret,2017,FEB,32.00
947,Burn Forest,2017,FEB,35.00
948,Turbo,2017,FEB,31.50
949,Kipkaren,2017,FEB,32.70
950,Iten,2017,FEB,40.30
951,Kajiado,2017,FEB,50.00
952,Kapkateny,2017,FEB,NA
953,Bungoma Town,2017,FEB,NA
954,Kimilili,2017,FEB,NA
955,Kapsokwony,2017,FEB,NA
956,Butere,2017,FEB,38.00
957,Kakamega,2017,FEB,50.00
958,Mumias,2017,FEB,37.00
959,Mundeta,2017,FEB,NA
960,Cheptula,2017,FEB,42.30
961,Mbale,2017,FEB,47.50
962,Muthurwa,2017,FEB,54.60
963,Kawangware,2017,FEB,47.60
964,Burma,2017,FEB,50.00
965,Gikomba,2017,FEB,54.60
966,Kangemi,2017,FEB,47.50
967,Korokocho,2017,FEB,47.60
968,Toi,2017,FEB,50.00
1775,Kiambu,2017,MAR,NA
1776,Limuru,2017,MAR,NA
1777,Thika,2017,MAR,NA
1778,Kutus,2017,MAR,51.10
1779,Sagana,2017,MAR,NA
1780,Kerugoya,2017,MAR,53.40
1781,Githumu,2017,MAR,50.00
1782,Muthithi,2017,MAR,45.20
1783,Makuyu,2017,MAR,50.80
1784,Kiriaini,2017,MAR,55.00
1785,Ol Kalou,2017,MAR,50.00
1786,Ndaragwa,2017,MAR,40.90
1787,Nyeri,2017,MAR,23.80
1788,Endarasha,2017,MAR,30.80
1789,Karatina,2017,MAR,20.20
1790,Gakindu,2017,MAR,26.50
1791,Nanyuki,2017,MAR,53.20
1792,Nyahururu,2017,MAR,46.20
1793,Ukunda,2017,MAR,43.00
1794,Kwale,2017,MAR,42.50
1795,Wundanyi,2017,MAR,45.00
1796,Voi,2017,MAR,45.00
1797,Mwatate,2017,MAR,46.00
1798,Mwembe Tayari,2017,MAR,50.00
1799,Majengo,2017,MAR,50.00
1800,Sega,2017,MAR,51.30
1801,Kongowea,2017,MAR,53.80
1802,Hola,2017,MAR,48.30
1803,Bura Tana,2017,MAR,50.00
1804,Runyenjes,2017,MAR,45.50
1805,Embu Town,2017,MAR,45.50
1806,Siakago,2017,MAR,45.50
1807,Tharaka,2017,MAR,45.50
1808,Mwingi,2017,MAR,NA
1809,Migwaini,2017,MAR,NA
1810,Kalundu,2017,MAR,50.00
1811,Machakos Town,2017,MAR,NA
1812,Tawa,2017,MAR,45.00
1813,Tala,2017,MAR,NA
1814,Maua,2017,MAR,66.70
1815,Kianjai,2017,MAR,NA
1816,Gakoromere,2017,MAR,47.90
1817,Chuka Town,2017,MAR,NA
1818,Kathwana,2017,MAR,55.60
1819,Wote,2017,MAR,45.00
1820,Kibirigo,2017,MAR,NA
1821,Riochanda,2017,MAR,NA
1822,Nyabite,2017,MAR,NA
1823,Bondo,2017,MAR,50.10
1824,Siaya,2017,MAR,51.50
1825,Ngiya,2017,MAR,52.70
1826,Unguja,2017,MAR,51.70
1827,Turkana,2017,MAR,51.10
1828,Kabarnet,2017,MAR,43.30
1829,Kimulot,2017,MAR,56.00
1830,Muthurwa Narok,2017,MAR,54.00
1831,Nakuru Town,2017,MAR,60.00
1832,Kitale,2017,MAR,38.90
1833,Eldoret,2017,MAR,38.00
1834,Burn Forest,2017,MAR,41.30
1835,Turbo,2017,MAR,32.00
1836,Kipkaren,2017,MAR,32.00
1837,Iten,2017,MAR,41.40
1838,Kajiado,2017,MAR,NA
1839,Kapkateny,2017,MAR,NA
1840,Bungoma Town,2017,MAR,NA
1841,Kimilili,2017,MAR,NA
1842,Kapsokwony,2017,MAR,NA
1843,Butere,2017,MAR,40.00
1844,Kakamega,2017,MAR,50.00
1845,Mumias,2017,MAR,40.00
1846,Mundeta,2017,MAR,NA
1847,Cheptula,2017,MAR,46.90
1848,Mbale,2017,MAR,50.00
1849,Muthurwa,2017,MAR,55.00
1850,Kawangware,2017,MAR,47.60
1851,Burma,2017,MAR,60.00
1852,Gikomba,2017,MAR,52.40
1853,Kangemi,2017,MAR,50.00
1854,Korokocho,2017,MAR,47.60
1855,Toi,2017,MAR,57.10
2662,Kiambu,2017,APR,NA
2663,Limuru,2017,APR,NA
2664,Thika,2017,APR,NA
2665,Kutus,2017,APR,NA
2666,Sagana,2017,APR,NA
2667,Kerugoya,2017,APR,NA
2668,Githumu,2017,APR,57.10
2669,Muthithi,2017,APR,NA
2670,Makuyu,2017,APR,NA
2671,Kiriaini,2017,APR,60.00
2672,Ol Kalou,2017,APR,48.80
2673,Ndaragwa,2017,APR,45.20
2674,Nyeri,2017,APR,27.80
2675,Endarasha,2017,APR,28.00
2676,Karatina,2017,APR,22.60
2677,Gakindu,2017,APR,28.80
2678,Nanyuki,2017,APR,61.60
2679,Nyahururu,2017,APR,53.80
2680,Ukunda,2017,APR,46.30
2681,Kwale,2017,APR,46.80
2682,Wundanyi,2017,APR,NA
2683,Voi,2017,APR,NA
2684,Mwatate,2017,APR,NA
2685,Mwembe Tayari,2017,APR,62.50
2686,Majengo,2017,APR,62.50
2687,Sega,2017,APR,63.80
2688,Kongowea,2017,APR,56.30
2689,Hola,2017,APR,67.50
2690,Bura Tana,2017,APR,50.00
2691,Runyenjes,2017,APR,45.50
2692,Embu Town,2017,APR,48.50
2693,Siakago,2017,APR,NA
2694,Tharaka,2017,APR,45.50
2695,Mwingi,2017,APR,NA
2696,Migwaini,2017,APR,NA
2697,Kalundu,2017,APR,50.00
2698,Machakos Town,2017,APR,52.50
2699,Tawa,2017,APR,47.60
2700,Tala,2017,APR,42.00
2701,Maua,2017,APR,NA
2702,Kianjai,2017,APR,NA
2703,Gakoromere,2017,APR,50.00
2704,Chuka Town,2017,APR,NA
2705,Kathwana,2017,APR,53.70
2706,Wote,2017,APR,46.40
2707,Kibirigo,2017,APR,NA
2708,Riochanda,2017,APR,NA
2709,Nyabite,2017,APR,NA
2710,Bondo,2017,APR,50.10
2711,Siaya,2017,APR,53.70
2712,Ngiya,2017,APR,NA
2713,Unguja,2017,APR,50.10
2714,Turkana,2017,APR,NA
2715,Kabarnet,2017,APR,NA
2716,Kimulot,2017,APR,52.00
2717,Muthurwa Narok,2017,APR,56.00
2718,Nakuru Town,2017,APR,61.50
2719,Kitale,2017,APR,49.00
2720,Eldoret,2017,APR,40.00
2721,Burn Forest,2017,APR,50.00
2722,Turbo,2017,APR,37.00
2723,Kipkaren,2017,APR,39.00
2724,Iten,2017,APR,65.30
2725,Kajiado,2017,APR,50.00
2726,Kapkateny,2017,APR,NA
2727,Bungoma Town,2017,APR,NA
2728,Kimilili,2017,APR,NA
2729,Kapsokwony,2017,APR,NA
2730,Butere,2017,APR,NA
2731,Kakamega,2017,APR,NA
2732,Mumias,2017,APR,NA
2733,Mundeta,2017,APR,57.10
2734,Cheptula,2017,APR,57.10
2735,Mbale,2017,APR,52.50
2736,Muthurwa,2017,APR,52.40
2737,Kawangware,2017,APR,47.60
2738,Burma,2017,APR,65.00
2739,Gikomba,2017,APR,52.40
2740,Kangemi,2017,APR,47.50
2741,Korokocho,2017,APR,50.00
2742,Toi,2017,APR,63.60
3549,Kiambu,2017,MAY,NA
3550,Limuru,2017,MAY,NA
3551,Thika,2017,MAY,NA
3552,Kutus,2017,MAY,NA
3553,Sagana,2017,MAY,NA
3554,Kerugoya,2017,MAY,NA
3555,Githumu,2017,MAY,61.00
3556,Muthithi,2017,MAY,NA
3557,Makuyu,2017,MAY,NA
3558,Kiriaini,2017,MAY,NA
3559,Ol Kalou,2017,MAY,50.00
3560,Ndaragwa,2017,MAY,45.20
3561,Nyeri,2017,MAY,32.50
3562,Endarasha,2017,MAY,30.40
3563,Karatina,2017,MAY,28.80
3564,Gakindu,2017,MAY,30.00
3565,Nanyuki,2017,MAY,67.50
3566,Nyahururu,2017,MAY,60.30
3567,Ukunda,2017,MAY,57.50
3568,Kwale,2017,MAY,62.00
3569,Wundanyi,2017,MAY,NA
3570,Voi,2017,MAY,NA
3571,Mwatate,2017,MAY,NA
3572,Mwembe Tayari,2017,MAY,82.00
3573,Majengo,2017,MAY,90.00
3574,Sega,2017,MAY,96.70
3575,Kongowea,2017,MAY,58.00
3576,Hola,2017,MAY,47.50
3577,Bura Tana,2017,MAY,50.00
3578,Runyenjes,2017,MAY,45.50
3579,Embu Town,2017,MAY,54.60
3580,Siakago,2017,MAY,NA
3581,Tharaka,2017,MAY,45.50
3582,Mwingi,2017,MAY,NA
3583,Migwaini,2017,MAY,NA
3584,Kalundu,2017,MAY,NA
3585,Machakos Town,2017,MAY,NA
3586,Tawa,2017,MAY,50.50
3587,Tala,2017,MAY,NA
3588,Maua,2017,MAY,NA
3589,Kianjai,2017,MAY,NA
3590,Gakoromere,2017,MAY,51.10
3591,Chuka Town,2017,MAY,NA
3592,Kathwana,2017,MAY,NA
3593,Wote,2017,MAY,52.40
3594,Kibirigo,2017,MAY,NA
3595,Riochanda,2017,MAY,NA
3596,Nyabite,2017,MAY,NA
3597,Bondo,2017,MAY,NA
3598,Siaya,2017,MAY,NA
3599,Ngiya,2017,MAY,NA
3600,Unguja,2017,MAY,NA
3601,Turkana,2017,MAY,NA
3602,Kabarnet,2017,MAY,NA
3603,Kimulot,2017,MAY,57.00
3604,Muthurwa Narok,2017,MAY,56.00
3605,Nakuru Town,2017,MAY,63.30
3606,Kitale,2017,MAY,54.20
3607,Eldoret,2017,MAY,48.00
3608,Burn Forest,2017,MAY,60.60
3609,Turbo,2017,MAY,49.00
3610,Kipkaren,2017,MAY,50.00
3611,Iten,2017,MAY,51.30
3612,Kajiado,2017,MAY,61.70
3613,Kapkateny,2017,MAY,NA
3614,Bungoma Town,2017,MAY,NA
3615,Kimilili,2017,MAY,NA
3616,Kapsokwony,2017,MAY,NA
3617,Butere,2017,MAY,NA
3618,Kakamega,2017,MAY,NA
3619,Mumias,2017,MAY,NA
3620,Mundeta,2017,MAY,57.10
3621,Cheptula,2017,MAY,57.10
3622,Mbale,2017,MAY,56.60
3623,Muthurwa,2017,MAY,50.00
3624,Kawangware,2017,MAY,47.60
3625,Burma,2017,MAY,65.00
3626,Gikomba,2017,MAY,65.00
3627,Kangemi,2017,MAY,54.60
3628,Korokocho,2017,MAY,50.00
3629,Toi,2017,MAY,61.90
4436,Kiambu,2017,JUNE,NA
4437,Limuru,2017,JUNE,NA
4438,Thika,2017,JUNE,NA
4439,Kutus,2017,JUNE,NA
4440,Sagana,2017,JUNE,NA
4441,Kerugoya,2017,JUNE,NA
4442,Githumu,2017,JUNE,61.90
4443,Muthithi,2017,JUNE,NA
4444,Makuyu,2017,JUNE,NA
4445,Kiriaini,2017,JUNE,NA
4446,Ol Kalou,2017,JUNE,64.00
4447,Ndaragwa,2017,JUNE,NA
4448,Nyeri,2017,JUNE,35.00
4449,Endarasha,2017,JUNE,31.00
4450,Karatina,2017,JUNE,NA
4451,Gakindu,2017,JUNE,30.00
4452,Nanyuki,2017,JUNE,66.70
4453,Nyahururu,2017,JUNE,76.40
4454,Ukunda,2017,JUNE,55.00
4455,Kwale,2017,JUNE,56.70
4456,Wundanyi,2017,JUNE,NA
4457,Voi,2017,JUNE,NA
4458,Mwatate,2017,JUNE,NA
4459,Mwembe Tayari,2017,JUNE,82.50
4460,Majengo,2017,JUNE,82.50
4461,Sega,2017,JUNE,75.00
4462,Kongowea,2017,JUNE,60.00
4463,Hola,2017,JUNE,58.00
4464,Bura Tana,2017,JUNE,50.00
4465,Runyenjes,2017,JUNE,52.50
4466,Embu Town,2017,JUNE,54.60
4467,Siakago,2017,JUNE,NA
4468,Tharaka,2017,JUNE,50.00
4469,Mwingi,2017,JUNE,NA
4470,Migwaini,2017,JUNE,NA
4471,Kalundu,2017,JUNE,NA
4472,Machakos Town,2017,JUNE,63.10
4473,Tawa,2017,JUNE,53.40
4474,Tala,2017,JUNE,NA
4475,Maua,2017,JUNE,NA
4476,Kianjai,2017,JUNE,NA
4477,Gakoromere,2017,JUNE,54.50
4478,Chuka Town,2017,JUNE,NA
4479,Kathwana,2017,JUNE,NA
4480,Wote,2017,JUNE,59.00
4481,Kibirigo,2017,JUNE,NA
4482,Riochanda,2017,JUNE,NA
4483,Nyabite,2017,JUNE,NA
4484,Bondo,2017,JUNE,NA
4485,Siaya,2017,JUNE,NA
4486,Ngiya,2017,JUNE,NA
4487,Unguja,2017,JUNE,NA
4488,Turkana,2017,JUNE,NA
4489,Kabarnet,2017,JUNE,66.70
4490,Kimulot,2017,JUNE,60.00
4491,Muthurwa Narok,2017,JUNE,53.90
4492,Nakuru Town,2017,JUNE,66.00
4493,Kitale,2017,JUNE,57.30
4494,Eldoret,2017,JUNE,53.00
4495,Burn Forest,2017,JUNE,58.60
4496,Turbo,2017,JUNE,52.00
4497,Kipkaren,2017,JUNE,54.00
4498,Iten,2017,JUNE,57.20
4499,Kajiado,2017,JUNE,60.00
4500,Kapkateny,2017,JUNE,66.70
4501,Bungoma Town,2017,JUNE,NA
4502,Kimilili,2017,JUNE,NA
4503,Kapsokwony,2017,JUNE,NA
4504,Butere,2017,JUNE,NA
4505,Kakamega,2017,JUNE,NA
4506,Mumias,2017,JUNE,NA
4507,Mundeta,2017,JUNE,58.30
4508,Cheptula,2017,JUNE,55.60
4509,Mbale,2017,JUNE,59.50
4510,Muthurwa,2017,JUNE,52.40
4511,Kawangware,2017,JUNE,47.60
4512,Burma,2017,JUNE,60.00
4513,Gikomba,2017,JUNE,50.00
4514,Kangemi,2017,JUNE,59.30
4515,Korokocho,2017,JUNE,55.00
4516,Toi,2017,JUNE,68.20
5323,Kiambu,2017,JULY,NA
5324,Limuru,2017,JULY,NA
5325,Thika,2017,JULY,NA
5326,Kutus,2017,JULY,NA
5327,Sagana,2017,JULY,NA
5328,Kerugoya,2017,JULY,NA
5329,Githumu,2017,JULY,60.30
5330,Muthithi,2017,JULY,NA
5331,Makuyu,2017,JULY,NA
5332,Kiriaini,2017,JULY,NA
5333,Ol Kalou,2017,JULY,65.00
5334,Ndaragwa,2017,JULY,62.30
5335,Nyeri,2017,JULY,NA
5336,Endarasha,2017,JULY,NA
5337,Karatina,2017,JULY,NA
5338,Gakindu,2017,JULY,NA
5339,Nanyuki,2017,JULY,65.70
5340,Nyahururu,2017,JULY,72.40
5341,Ukunda,2017,JULY,52.00
5342,Kwale,2017,JULY,58.70
5343,Wundanyi,2017,JULY,NA
5344,Voi,2017,JULY,50.00
5345,Mwatate,2017,JULY,NA
5346,Mwembe Tayari,2017,JULY,66.30
5347,Majengo,2017,JULY,62.50
5348,Sega,2017,JULY,60.00
5349,Kongowea,2017,JULY,56.30
5350,Hola,2017,JULY,50.00
5351,Bura Tana,2017,JULY,50.00
5352,Runyenjes,2017,JULY,45.50
5353,Embu Town,2017,JULY,47.70
5354,Siakago,2017,JULY,NA
5355,Tharaka,2017,JULY,45.50
5356,Mwingi,2017,JULY,NA
5357,Migwaini,2017,JULY,50.00
5358,Kalundu,2017,JULY,50.00
5359,Machakos Town,2017,JULY,60.00
5360,Tawa,2017,JULY,51.00
5361,Tala,2017,JULY,NA
5362,Maua,2017,JULY,NA
5363,Kianjai,2017,JULY,47.80
5364,Gakoromere,2017,JULY,53.70
5365,Chuka Town,2017,JULY,NA
5366,Kathwana,2017,JULY,NA
5367,Wote,2017,JULY,54.00
5368,Kibirigo,2017,JULY,40.30
5369,Riochanda,2017,JULY,43.10
5370,Nyabite,2017,JULY,45.80
5371,Bondo,2017,JULY,NA
5372,Siaya,2017,JULY,NA
5373,Ngiya,2017,JULY,NA
5374,Unguja,2017,JULY,NA
5375,Turkana,2017,JULY,NA
5376,Kabarnet,2017,JULY,66.70
5377,Kimulot,2017,JULY,52.00
5378,Muthurwa Narok,2017,JULY,55.70
5379,Nakuru Town,2017,JULY,66.70
5380,Kitale,2017,JULY,48.00
5381,Eldoret,2017,JULY,50.00
5382,Burn Forest,2017,JULY,52.20
5383,Turbo,2017,JULY,48.00
5384,Kipkaren,2017,JULY,45.50
5385,Iten,2017,JULY,50.00
5386,Kajiado,2017,JULY,NA
5387,Kapkateny,2017,JULY,NA
5388,Bungoma Town,2017,JULY,NA
5389,Kimilili,2017,JULY,NA
5390,Kapsokwony,2017,JULY,NA
5391,Butere,2017,JULY,NA
5392,Kakamega,2017,JULY,NA
5393,Mumias,2017,JULY,NA
5394,Mundeta,2017,JULY,NA
5395,Cheptula,2017,JULY,57.10
5396,Mbale,2017,JULY,57.10
5397,Muthurwa,2017,JULY,65.00
5398,Kawangware,2017,JULY,68.20
5399,Burma,2017,JULY,70.00
5400,Gikomba,2017,JULY,65.00
5401,Kangemi,2017,JULY,55.00
5402,Korokocho,2017,JULY,65.00
5403,Toi,2017,JULY,71.40
6210,Kiambu,2017,AUG,NA
6211,Limuru,2017,AUG,NA
6212,Thika,2017,AUG,47.50
6213,Kutus,2017,AUG,NA
6214,Sagana,2017,AUG,NA
6215,Kerugoya,2017,AUG,NA
6216,Githumu,2017,AUG,NA
6217,Muthithi,2017,AUG,NA
6218,Makuyu,2017,AUG,45.00
6219,Kiriaini,2017,AUG,NA
6220,Ol Kalou,2017,AUG,NA
6221,Ndaragwa,2017,AUG,NA
6222,Nyeri,2017,AUG,NA
6223,Endarasha,2017,AUG,55.60
6224,Karatina,2017,AUG,44.40
6225,Gakindu,2017,AUG,50.00
6226,Nanyuki,2017,AUG,60.00
6227,Nyahururu,2017,AUG,NA
6228,Ukunda,2017,AUG,NA
6229,Kwale,2017,AUG,NA
6230,Wundanyi,2017,AUG,NA
6231,Voi,2017,AUG,90.00
6232,Mwatate,2017,AUG,NA
6233,Mwembe Tayari,2017,AUG,67.50
6234,Majengo,2017,AUG,NA
6235,Sega,2017,AUG,50.00
6236,Kongowea,2017,AUG,50.00
6237,Hola,2017,AUG,43.20
6238,Bura Tana,2017,AUG,45.50
6239,Runyenjes,2017,AUG,54.60
6240,Embu Town,2017,AUG,NA
6241,Siakago,2017,AUG,NA
6242,Tharaka,2017,AUG,NA
6243,Mwingi,2017,AUG,NA
6244,Migwaini,2017,AUG,50.00
6245,Kalundu,2017,AUG,NA
6246,Machakos Town,2017,AUG,50.00
6247,Tawa,2017,AUG,NA
6248,Tala,2017,AUG,51.90
6249,Maua,2017,AUG,56.10
6250,Kianjai,2017,AUG,NA
6251,Gakoromere,2017,AUG,50.00
6252,Chuka Town,2017,AUG,NA
6253,Kathwana,2017,AUG,46.30
6254,Wote,2017,AUG,NA
6255,Kibirigo,2017,AUG,NA
6256,Riochanda,2017,AUG,NA
6257,Nyabite,2017,AUG,NA
6258,Bondo,2017,AUG,NA
6259,Siaya,2017,AUG,NA
6260,Ngiya,2017,AUG,NA
6261,Unguja,2017,AUG,NA
6262,Turkana,2017,AUG,NA
6263,Kabarnet,2017,AUG,NA
6264,Kimulot,2017,AUG,NA
6265,Muthurwa Narok,2017,AUG,62.50
6266,Nakuru Town,2017,AUG,NA
6267,Kitale,2017,AUG,NA
6268,Eldoret,2017,AUG,NA
6269,Burn Forest,2017,AUG,45.00
6270,Turbo,2017,AUG,34.80
6271,Kipkaren,2017,AUG,32.60
6272,Iten,2017,AUG,32.60
6273,Kajiado,2017,AUG,41.40
6274,Kapkateny,2017,AUG,NA
6275,Bungoma Town,2017,AUG,NA
6276,Kimilili,2017,AUG,NA
6277,Kapsokwony,2017,AUG,NA
6278,Butere,2017,AUG,NA
6279,Kakamega,2017,AUG,29.00
6280,Mumias,2017,AUG,35.00
6281,Mundeta,2017,AUG,28.00
6282,Cheptula,2017,AUG,44.50
6283,Mbale,2017,AUG,41.30
6284,Muthurwa,2017,AUG,47.60
6285,Kawangware,2017,AUG,64.30
6286,Burma,2017,AUG,65.00
6287,Gikomba,2017,AUG,65.00
6288,Kangemi,2017,AUG,62.50
6289,Korokocho,2017,AUG,56.10
6290,Toi,2017,AUG,62.50
7097,Kiambu,2017,SEP,NA
7098,Limuru,2017,SEP,NA
7099,Thika,2017,SEP,40.00
7100,Kutus,2017,SEP,NA
7101,Sagana,2017,SEP,NA
7102,Kerugoya,2017,SEP,NA
7103,Githumu,2017,SEP,NA
7104,Muthithi,2017,SEP,NA
7105,Makuyu,2017,SEP,40.00
7106,Kiriaini,2017,SEP,NA
7107,Ol Kalou,2017,SEP,NA
7108,Ndaragwa,2017,SEP,NA
7109,Nyeri,2017,SEP,NA
7110,Endarasha,2017,SEP,63.00
7111,Karatina,2017,SEP,51.30
7112,Gakindu,2017,SEP,50.00
7113,Nanyuki,2017,SEP,52.50
7114,Nyahururu,2017,SEP,NA
7115,Ukunda,2017,SEP,NA
7116,Kwale,2017,SEP,NA
7117,Wundanyi,2017,SEP,NA
7118,Voi,2017,SEP,58.30
7119,Mwatate,2017,SEP,NA
7120,Mwembe Tayari,2017,SEP,NA
7121,Majengo,2017,SEP,NA
7122,Sega,2017,SEP,45.00
7123,Kongowea,2017,SEP,53.10
7124,Hola,2017,SEP,36.40
7125,Bura Tana,2017,SEP,43.60
7126,Runyenjes,2017,SEP,46.60
7127,Embu Town,2017,SEP,NA
7128,Siakago,2017,SEP,NA
7129,Tharaka,2017,SEP,NA
7130,Mwingi,2017,SEP,NA
7131,Migwaini,2017,SEP,46.70
7132,Kalundu,2017,SEP,NA
7133,Machakos Town,2017,SEP,50.00
7134,Tawa,2017,SEP,38.90
7135,Tala,2017,SEP,41.70
7136,Maua,2017,SEP,NA
7137,Kianjai,2017,SEP,NA
7138,Gakoromere,2017,SEP,40.00
7139,Chuka Town,2017,SEP,NA
7140,Kathwana,2017,SEP,57.50
7141,Wote,2017,SEP,NA
7142,Kibirigo,2017,SEP,NA
7143,Riochanda,2017,SEP,NA
7144,Nyabite,2017,SEP,NA
7145,Bondo,2017,SEP,NA
7146,Siaya,2017,SEP,NA
7147,Ngiya,2017,SEP,NA
7148,Unguja,2017,SEP,NA
7149,Turkana,2017,SEP,38.50
7150,Kabarnet,2017,SEP,NA
7151,Kimulot,2017,SEP,NA
7152,Muthurwa Narok,2017,SEP,60.00
