"","ID1","Year","code","ADM2_NAME","ASAL","MaxTemp_OctMar","AvgTemp_OctMar","CumDD_OctMar","HeatWDays_OctMar","SDtemp_OctMar","MaxTemp_MarSep","AvgTemp_MarSep","CumDD_MarSep","HeatWDays_MarSep","SDtemp_MarSep","PrecCoefVar_OND","DrSpell10_OND","DrSpell20_OND","DrySpell_OND","MaxRain_OND","SeasRain_OND","PrecStDev_OND","Prec2Months_OND","PrecCoefVar_MAM","DrSpell10_MAM","DrSpell20_MAM","DrySpell_MAM","MaxRain_MAM","SeasRain_MAM","PrecStDev_MAM","Prec2Months_MAM","Admin1","county","Admin2","Area","Yield","MT","west1","AprilP","AugustP","DecemberP","FebruaryP","JanuaryP","JulyP","JuneP","MarchP","MayP","NovemberP","OctoberP","SeptemberP","AprilT","AugustT","DecemberT","FebruaryT","JanuaryT","JulyT","JuneT","MarchT","MayT","NovemberT","OctoberT","SeptemberT","MeanPrec","MeanTemp","MaxTemp_OctMar_L1","AvgTemp_OctMar_L1","CumDD_OctMar_L1","HeatWDays_OctMar_L1","SDtemp_OctMar_L1","MaxTemp_MarSep_L1","AvgTemp_MarSep_L1","CumDD_MarSep_L1","HeatWDays_MarSep_L1","SDtemp_MarSep_L1","PrecCoefVar_OND_L1","DrSpell10_OND_L1","DrSpell20_OND_L1","DrySpell_OND_L1","MaxRain_OND_L1","SeasRain_OND_L1","PrecStDev_OND_L1","Prec2Months_OND_L1","PrecCoefVar_MAM_L1","DrSpell10_MAM_L1","DrSpell20_MAM_L1","DrySpell_MAM_L1","MaxRain_MAM_L1","SeasRain_MAM_L1","PrecStDev_MAM_L1","Prec2Months_MAM_L1","Area_L1","Yield_L1","MT_L1","AprilP_L1","AugustP_L1","DecemberP_L1","FebruaryP_L1","JanuaryP_L1","JulyP_L1","JuneP_L1","MarchP_L1","MayP_L1","NovemberP_L1","OctoberP_L1","SeptemberP_L1","AprilT_L1","AugustT_L1","DecemberT_L1","FebruaryT_L1","JanuaryT_L1","JulyT_L1","JuneT_L1","MarchT_L1","MayT_L1","NovemberT_L1","OctoberT_L1","SeptemberT_L1","MeanPrec_L1","MeanTemp_L1","MaxTemp_OctMar_Lead1","AvgTemp_OctMar_Lead1","CumDD_OctMar_Lead1","HeatWDays_OctMar_Lead1","SDtemp_OctMar_Lead1"
"61-1989","61","1989",51352,"Marsabit",1,-0.602335872038254,-0.564568776645965,-0.290935382519533,-0.473105123319555,-0.575840058985214,NA,NA,NA,-0.484984197396098,NA,-1.68972060351409,-1.84658071092162,-1.3718722518181,-1.34501120546465,-0.39114547911146,1.21428224989962,-0.103060021952112,0.642569330015641,-1.47101789844177,-1.75680287010874,-1.28353080769998,-1.35524644459301,-0.403554306989685,0.824655068642026,-0.100608578756016,1.21429862195802,"Eastern","Marsabit","Marsabit",-0.758872060899175,-0.752242707861131,-0.745817102163424,0,0.679739141966011,-0.444249371408833,1.06989601809478,1.32904869787647,2.04968092583243,-0.768036430356371,-0.632896422403145,1.58781837531176,0.0173528676261954,0.508467902787473,0.01422457846265,-0.298923152819702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613297635022879,NA,-0.965202861705312,-1.13066754997661,-0.970715989485319,-0.473105123319555,-0.0852217397149342,NA,NA,NA,-0.484984197396098,NA,0.955954766114085,-1.43100838059727,-0.940208592120063,-0.189483710463902,2.2881174559055,0.578427678802318,1.86003840147424,0.958594994318574,0.807397309707939,-1.326995411981,-0.841282832070892,0.445957819253322,1.9986123152436,0.598202233088634,1.8637473335644,-0.415438178015735,-0.802682749172525,-0.338750860202204,-0.727933262292955,-0.0701616487838487,0.533814815147903,-0.768999605460875,-0.865205618767284,-0.611181013838091,0.972555638627326,2.39704282380379,-0.752850575354773,1.64411944291303,-0.223014012938462,0.93705112270509,0.470904551515708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5440933237644,NA,NA,NA,NA,-0.473105123319555,NA
"61-1990","61","1990",51352,"Marsabit",1,NA,NA,NA,-0.473105123319555,NA,-0.610590396418577,-0.430038030829222,0.1138328526089,-0.484984197396098,-0.30652162312465,-1.55743683503268,-1.32711529801618,-1.15604042196908,-1.37220008769996,-0.314957907499604,1.13466948646734,-0.0158112031331637,0.637073231506025,-1.33699347443297,-1.21954354744906,-1.06240681988544,-1.35524644459301,-0.285629763716415,0.906266317818736,-0.0699155176260094,1.22435183045683,"Eastern","Marsabit","Marsabit",-0.662805597731361,-0.372277226228603,-0.644936924706281,0,0.711689802223524,-0.216902732402909,1.45319523374641,1.30996822555783,1.42872506106325,-0.582973480493162,-0.262570514533408,1.570152949269,0.161389491479717,0.853067764820211,0.224080177444896,0.388827333038771,-0.333530319473623,-0.541171529875521,0.739755230192044,0.12626549538818,0.494911865338337,-0.409585624659819,-0.400358050198705,-0.208166037708706,-0.410923952827882,0.417925223410166,-0.129538487232617,-0.514143486185533,0.854640401176395,-0.156533746671548,-0.602335872038254,-0.564568776645965,-0.290935382519533,-0.473105123319555,-0.575840058985214,NA,NA,NA,-0.484984197396098,NA,-1.68972060351409,-1.84658071092162,-1.3718722518181,-1.34501120546465,-0.39114547911146,1.21428224989962,-0.103060021952112,0.642569330015641,-1.47101789844177,-1.75680287010874,-1.28353080769998,-1.35524644459301,-0.403554306989685,0.824655068642026,-0.100608578756016,1.21429862195802,-0.758872060899175,-0.752242707861131,-0.745817102163424,0.679739141966011,-0.444249371408833,1.06989601809478,1.32904869787647,2.04968092583243,-0.768036430356371,-0.632896422403145,1.58781837531176,0.0173528676261954,0.508467902787473,0.01422457846265,-0.298923152819702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613297635022879,NA,NA,NA,NA,-0.473105123319555,NA
"61-1991","61","1991",51352,"Marsabit",1,NA,NA,NA,-0.473105123319555,NA,-0.610590396418577,-0.59483304152498,-0.0748415124813554,-0.484984197396098,-0.66693528980477,-0.49916668718141,-0.288184472205316,-0.508544932422029,-0.733261355170135,0.116771664967583,0.328066488535013,0.11506202509526,-0.0870377471359134,-0.80089577839774,-0.145024902129704,-0.620158844256347,-0.749923700185639,-0.198278250180659,0.413657876842201,-0.00852939536599647,0.6591381081904,NA,NA,NA,NA,NA,NA,NA,0.292572317669091,-0.0511291414610895,0.881773703664538,1.33540885531602,1.09314465754968,-0.390407978608471,0.00416772679933898,0.945238503006138,-0.0687866819332635,0.0306791370242899,-0.147202805369847,0.185049411302927,-0.703045391611871,-0.440379431187282,-0.668840763297773,-0.888771522012522,-0.710243109661329,-0.550516258952535,-0.510342722987819,-0.883741020282045,-0.557388239409347,-0.630248993968167,-0.490221121494863,-0.350800345718162,0.453371705644042,-0.660657920623942,NA,NA,NA,-0.473105123319555,NA,-0.610590396418577,-0.430038030829222,0.1138328526089,-0.484984197396098,-0.30652162312465,-1.55743683503268,-1.32711529801618,-1.15604042196908,-1.37220008769996,-0.314957907499604,1.13466948646734,-0.0158112031331637,0.637073231506025,-1.33699347443297,-1.21954354744906,-1.06240681988544,-1.35524644459301,-0.285629763716415,0.906266317818736,-0.0699155176260094,1.22435183045683,-0.662805597731361,-0.372277226228603,-0.644936924706281,0.711689802223524,-0.216902732402909,1.45319523374641,1.30996822555783,1.42872506106325,-0.582973480493162,-0.262570514533408,1.570152949269,0.161389491479717,0.853067764820211,0.224080177444896,0.388827333038771,-0.333530319473623,-0.541171529875521,0.739755230192044,0.12626549538818,0.494911865338337,-0.409585624659819,-0.400358050198705,-0.208166037708706,-0.410923952827882,0.417925223410166,-0.129538487232617,-0.514143486185533,0.854640401176395,-0.156533746671548,0.0830795528884088,1.17727360283294,1.60416955003675,-0.473105123319555,-0.0852217397149342
"61-1992","61","1992",51352,"Marsabit",1,0.0830795528884088,1.17727360283294,1.60416955003675,-0.473105123319555,-0.0852217397149342,0.562944665739602,0.22914201195381,0.764923002660246,-0.399984606562485,-1.20755578982495,0.0299683867442242,0.231280940700119,-0.0768812727239961,-0.257455916052181,0.68182948775552,0.122749361788602,0.507681709780531,-0.0966559195277416,-0.130773658353707,0.607138149593846,0.0432131191872867,-0.115073017026684,0.151127803962364,0.10412331915396,0.267708154804063,0.340786505728083,"Eastern","Marsabit","Marsabit",-0.878486769013915,-0.875172716624596,-0.805611588188328,0,0.0294492331954561,-0.491613254535067,0.437334735823081,0.553109490251723,0.65186963875626,-0.585474331166989,-0.384286022714371,0.625052655980998,-0.263659761264499,0.413332971551441,-0.653008608045003,-0.474398585425567,0.00519182998643804,0.433152090777467,0.0994843240603091,-0.0298940457503887,0.021458125159896,0.379625927379393,0.287046154733252,-0.0730510411940383,0.233518908130565,-0.0188140338308064,0.0508028298985066,0.261736431034478,-0.0348385405869867,0.168913504867341,NA,NA,NA,-0.473105123319555,NA,-0.610590396418577,-0.59483304152498,-0.0748415124813554,-0.484984197396098,-0.66693528980477,-0.49916668718141,-0.288184472205316,-0.508544932422029,-0.733261355170135,0.116771664967583,0.328066488535013,0.11506202509526,-0.0870377471359134,-0.80089577839774,-0.145024902129704,-0.620158844256347,-0.749923700185639,-0.198278250180659,0.413657876842201,-0.00852939536599647,0.6591381081904,NA,NA,NA,0.292572317669091,-0.0511291414610895,0.881773703664538,1.33540885531602,1.09314465754968,-0.390407978608471,0.00416772679933898,0.945238503006138,-0.0687866819332635,0.0306791370242899,-0.147202805369847,0.185049411302927,-0.703045391611871,-0.440379431187282,-0.668840763297773,-0.888771522012522,-0.710243109661329,-0.550516258952535,-0.510342722987819,-0.883741020282045,-0.557388239409347,-0.630248993968167,-0.490221121494863,-0.350800345718162,0.453371705644042,-0.660657920623942,-0.723291535260607,-0.695206955106883,-0.473599359311693,-0.473105123319555,-0.575840058985214
"61-1993","61","1993",51352,"Marsabit",1,-0.723291535260607,-0.695206955106883,-0.473599359311693,-0.473105123319555,-0.575840058985214,NA,NA,NA,-0.484984197396098,NA,-0.102315381737185,-0.0803983070431418,-0.292713102573013,-0.447778091699363,1.18974663183456,1.11267122288736,1.4237943073795,0.896763886085392,0.137275189663906,0.714590014125782,0.0432131191872867,0.0916225542343702,-0.00173734472520858,-0.172325596976155,-0.00852939536599647,0.145307451584556,NA,NA,NA,NA,NA,NA,NA,0.00877527655824209,-0.628968515601147,0.959374158367015,-0.0860863324227622,-0.154051802752688,-0.670503254077112,-0.731304705613285,0.262911422104289,-0.546084513918463,1.67334228303311,-0.311320645599552,-0.403642362600622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0746746357231695,NA,0.0830795528884088,1.17727360283294,1.60416955003675,-0.473105123319555,-0.0852217397149342,0.562944665739602,0.22914201195381,0.764923002660246,-0.399984606562485,-1.20755578982495,0.0299683867442242,0.231280940700119,-0.0768812727239961,-0.257455916052181,0.68182948775552,0.122749361788602,0.507681709780531,-0.0966559195277416,-0.130773658353707,0.607138149593846,0.0432131191872867,-0.115073017026684,0.151127803962364,0.10412331915396,0.267708154804063,0.340786505728083,-0.878486769013915,-0.875172716624596,-0.805611588188328,0.0294492331954561,-0.491613254535067,0.437334735823081,0.553109490251723,0.65186963875626,-0.585474331166989,-0.384286022714371,0.625052655980998,-0.263659761264499,0.413332971551441,-0.653008608045003,-0.474398585425567,0.00519182998643804,0.433152090777467,0.0994843240603091,-0.0298940457503887,0.021458125159896,0.379625927379393,0.287046154733252,-0.0730510411940383,0.233518908130565,-0.0188140338308064,0.0508028298985066,0.261736431034478,-0.0348385405869867,0.168913504867341,-0.400743100001,-0.521022717158992,-0.274698584582453,-0.473105123319555,-1.06645837825549
"61-1994","61","1994",51352,"Marsabit",1,-0.400743100001,-0.521022717158992,-0.274698584582453,-0.473105123319555,-1.06645837825549,NA,NA,NA,-0.484984197396098,NA,0.0299683867442242,0.231280940700119,-0.0768812727239961,-0.257455916052181,1.04372045291184,0.967063668715166,1.29292107915107,0.720888733777672,0.405324037681519,0.714590014125782,0.927709070445465,0.756001176144903,-0.377348852928959,-0.756103361357303,-0.530311434576108,-0.609800208992728,"Eastern","Marsabit","Marsabit",-0.817094159788759,-0.383452681570736,-0.740513821806448,0,-0.703536502123955,-0.624232127288523,0.933507340132856,-0.661680580701776,-0.516055860086215,-0.530455616342792,-0.63030673073972,-0.39291751973341,-0.712715117984301,1.50209940680825,-0.437772096268341,-0.389491118035632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.408774440916411,NA,-0.723291535260607,-0.695206955106883,-0.473599359311693,-0.473105123319555,-0.575840058985214,NA,NA,NA,-0.484984197396098,NA,-0.102315381737185,-0.0803983070431418,-0.292713102573013,-0.447778091699363,1.18974663183456,1.11267122288736,1.4237943073795,0.896763886085392,0.137275189663906,0.714590014125782,0.0432131191872867,0.0916225542343702,-0.00173734472520858,-0.172325596976155,-0.00852939536599647,0.145307451584556,NA,NA,NA,0.00877527655824209,-0.628968515601147,0.959374158367015,-0.0860863324227622,-0.154051802752688,-0.670503254077112,-0.731304705613285,0.262911422104289,-0.546084513918463,1.67334228303311,-0.311320645599552,-0.403642362600622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0746746357231695,NA,0.0427609984809575,0.262806353606513,0.616160395565382,-0.473105123319555,-0.821149218620354
"61-1995","61","1995",51352,"Marsabit",1,0.0427609984809575,0.262806353606513,0.616160395565382,-0.473105123319555,-0.821149218620354,-1.25070043032304,-1.0562590714731,-0.525416461978483,-0.484984197396098,-0.30652162312465,0.0299683867442242,0.335174023281206,0.13895055712502,-0.148700387110935,0.116771664967583,0.097608489125777,0.245935253323684,0.239980114186252,0.405324037681519,0.177330691466103,0.927709070445465,0.652653390514376,0.0201005336587304,-0.539943836510884,-0.254073884406049,-0.813098425301997,"Eastern","Marsabit","Marsabit",-0.914515295554499,-1.51217367112619,-0.844458116803177,0,-0.761799470828831,-0.434776594783586,-0.195226546448623,-0.741182548696115,-0.727445090645939,-0.202844178071435,0.0171161851164626,-0.726352436290624,-0.0405442066678671,0.709308313174652,-0.370510686338134,-0.114956973474843,-0.94938877303737,-1.17952148823438,-0.711525490373221,-0.69357209558931,-0.538078113232806,-0.973308161830684,-0.922785245946993,-0.816183522024711,-0.996781099153743,-0.761270771140459,-0.98615974360545,-1.29002340340554,-0.432908717531763,-0.986105172162831,-0.400743100001,-0.521022717158992,-0.274698584582453,-0.473105123319555,-1.06645837825549,NA,NA,NA,-0.484984197396098,NA,0.0299683867442242,0.231280940700119,-0.0768812727239961,-0.257455916052181,1.04372045291184,0.967063668715166,1.29292107915107,0.720888733777672,0.405324037681519,0.714590014125782,0.927709070445465,0.756001176144903,-0.377348852928959,-0.756103361357303,-0.530311434576108,-0.609800208992728,-0.817094159788759,-0.383452681570736,-0.740513821806448,-0.703536502123955,-0.624232127288523,0.933507340132856,-0.661680580701776,-0.516055860086215,-0.530455616342792,-0.63030673073972,-0.39291751973341,-0.712715117984301,1.50209940680825,-0.437772096268341,-0.389491118035632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.408774440916411,NA,NA,NA,NA,-0.473105123319555,NA
"61-1996","61","1996",51352,"Marsabit",1,NA,NA,NA,-0.473105123319555,NA,-1.53519377872502,-1.48472609928207,-0.969915193276995,-0.484984197396098,-1.20755578982495,-0.234599150218593,-0.184291389624229,-0.0768812727239961,-0.271050357169837,-0.695895765558887,-0.223985173686202,-0.626552934865807,-0.133754584467651,-0.130773658353707,-0.25247676666164,-0.177910868627258,-0.159364925154053,-0.0148400717555721,0.056332948014445,-0.0392224564960029,-0.4467148266787,NA,NA,NA,NA,NA,NA,NA,-0.350199788687931,-0.100861218743635,-0.277530059011856,-0.531297353191061,-0.389222321750381,0.257312345912761,0.452184384571818,-0.485661006457933,0.641511570991456,0.0179944795261521,-0.222535584491678,0.165237668911942,-1.75000476267024,-1.21311885446379,-2.07743675678759,-2.05996808055179,-2.04452183198239,-1.00149428868923,-1.00527375053883,-2.03221849065672,-1.40688110158185,-2.24618424575977,-2.38380495137165,-1.78005282480765,-0.0578097195341286,-1.81567659765411,0.0427609984809575,0.262806353606513,0.616160395565382,-0.473105123319555,-0.821149218620354,-1.25070043032304,-1.0562590714731,-0.525416461978483,-0.484984197396098,-0.30652162312465,0.0299683867442242,0.335174023281206,0.13895055712502,-0.148700387110935,0.116771664967583,0.097608489125777,0.245935253323684,0.239980114186252,0.405324037681519,0.177330691466103,0.927709070445465,0.652653390514376,0.0201005336587304,-0.539943836510884,-0.254073884406049,-0.813098425301997,-0.914515295554499,-1.51217367112619,-0.844458116803177,-0.761799470828831,-0.434776594783586,-0.195226546448623,-0.741182548696115,-0.727445090645939,-0.202844178071435,0.0171161851164626,-0.726352436290624,-0.0405442066678671,0.709308313174652,-0.370510686338134,-0.114956973474843,-0.94938877303737,-1.17952148823438,-0.711525490373221,-0.69357209558931,-0.538078113232806,-0.973308161830684,-0.922785245946993,-0.816183522024711,-0.996781099153743,-0.761270771140459,-0.98615974360545,-1.29002340340554,-0.432908717531763,-0.986105172162831,NA,NA,NA,-0.473105123319555,NA
"61-1997","61","1997",51352,"Marsabit",1,NA,NA,NA,-0.473105123319555,NA,0.171766311686877,0.459855026927871,0.997065697940577,-0.442484401979292,-1.20755578982495,-1.29286929806986,-1.2232222154351,-0.940208592120063,-1.29063344099402,-0.638755086849994,0.984871786851334,-0.36480647840896,0.773101669619027,-1.20296905042416,-1.11209168291713,-0.841282832070892,-1.14855087333196,-0.390451579959322,1.03346222869775,-0.254073884406049,0.792063865007999,"Eastern","Marsabit","Marsabit",-0.920279859800993,-1.04280454675659,-0.827487619660853,0,0.843251344460341,0.685379241151852,0.881773703664538,0.177860201318443,0.519751369656432,0.699962915180166,1.32232078348253,0.561015486575971,0.952178798910816,0.588804066942345,0.82674241041955,1.0058215960723,0.220742288733749,0.56754155569512,0.526331594814799,0.477624462949961,0.451870616231205,0.605114942247739,0.534511668508757,0.197178951835298,0.46786176666091,0.330577371961972,0.231144147029629,0.384243786385006,1.1608258623326,0.462454163118102,NA,NA,NA,-0.473105123319555,NA,-1.53519377872502,-1.48472609928207,-0.969915193276995,-0.484984197396098,-1.20755578982495,-0.234599150218593,-0.184291389624229,-0.0768812727239961,-0.271050357169837,-0.695895765558887,-0.223985173686202,-0.626552934865807,-0.133754584467651,-0.130773658353707,-0.25247676666164,-0.177910868627258,-0.159364925154053,-0.0148400717555721,0.056332948014445,-0.0392224564960029,-0.4467148266787,NA,NA,NA,-0.350199788687931,-0.100861218743635,-0.277530059011856,-0.531297353191061,-0.389222321750381,0.257312345912761,0.452184384571818,-0.485661006457933,0.641511570991456,0.0179944795261521,-0.222535584491678,0.165237668911942,-1.75000476267024,-1.21311885446379,-2.07743675678759,-2.05996808055179,-2.04452183198239,-1.00149428868923,-1.00527375053883,-2.03221849065672,-1.40688110158185,-2.24618424575977,-2.38380495137165,-1.78005282480765,-0.0578097195341286,-1.81567659765411,-1.16679563374257,-1.39194390689844,-1.25215382039472,-0.473105123319555,-0.821149218620354
"61-1998","61","1998",51352,"Marsabit",1,-1.16679563374257,-1.39194390689844,-1.25215382039472,-0.473105123319555,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,-1.55743683503268,-1.11932913285401,-0.940208592120063,-1.14109458869981,-0.448286157820353,1.10848107744356,-0.146684431361587,1.12622599886187,-1.73906674645939,-1.21954354744906,-1.06240681988544,-1.54717804647828,-0.477803093495078,1.66650083717655,-0.131301639886023,1.53600129391994,"Eastern","Marsabit","Marsabit",-0.947661539971837,-1.13220818949366,-0.838293053388192,0,1.5931521352102,1.93104936737181,0.557262711272363,0.953799408943192,0.49068535045447,1.74281764616609,1.86615603280172,1.1505990807533,1.22613080898516,0.652227354433033,1.43747601258583,2.16056315257541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96714332081899,NA,NA,NA,NA,-0.473105123319555,NA,0.171766311686877,0.459855026927871,0.997065697940577,-0.442484401979292,-1.20755578982495,-1.29286929806986,-1.2232222154351,-0.940208592120063,-1.29063344099402,-0.638755086849994,0.984871786851334,-0.36480647840896,0.773101669619027,-1.20296905042416,-1.11209168291713,-0.841282832070892,-1.14855087333196,-0.390451579959322,1.03346222869775,-0.254073884406049,0.792063865007999,-0.920279859800993,-1.04280454675659,-0.827487619660853,0.843251344460341,0.685379241151852,0.881773703664538,0.177860201318443,0.519751369656432,0.699962915180166,1.32232078348253,0.561015486575971,0.952178798910816,0.588804066942345,0.82674241041955,1.0058215960723,0.220742288733749,0.56754155569512,0.526331594814799,0.477624462949961,0.451870616231205,0.605114942247739,0.534511668508757,0.197178951835298,0.46786176666091,0.330577371961972,0.231144147029629,0.384243786385006,1.1608258623326,0.462454163118102,-1.77157394985433,-1.82740450176817,-1.73790469201239,-0.473105123319555,-0.575840058985214
"61-1999","61","1999",51352,"Marsabit",1,-1.77157394985433,-1.82740450176817,-1.73790469201239,-0.473105123319555,-0.575840058985214,-0.112727036715106,0.888322054736842,1.23279180395342,-0.484984197396098,-0.126314789784589,-0.49916668718141,0.127387858119032,-0.292713102573013,-0.366211444993428,0.123120629268572,0.275689670487459,0.202310843914209,0.534021384450721,-0.666871354388933,0.0698788269341674,-0.399034856441802,-0.572756067676163,-0.141499766382418,0.595261287172356,0.11424284915403,0.398871710387874,"Eastern","Marsabit","Marsabit",-0.865516499459305,-1.23278728757286,-0.822449503321726,0,0.478637927404019,2.15365961806511,-0.298693819385259,0.146059414120708,0.144535485412922,2.1679622607167,1.53985488321021,0.212123322231336,0.60762060067298,0.208264341998216,0.845575605200008,1.08789881454924,1.05215120104481,0.601138921924534,1.42271086339923,0.985142971650312,1.39877809658808,0.746045576540455,0.864465686876096,1.04164768005197,0.995133198354185,1.29140373789211,0.952509415554121,0.670094282202904,1.1308760973762,1.06548877626369,-1.16679563374257,-1.39194390689844,-1.25215382039472,-0.473105123319555,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,-1.55743683503268,-1.11932913285401,-0.940208592120063,-1.14109458869981,-0.448286157820353,1.10848107744356,-0.146684431361587,1.12622599886187,-1.73906674645939,-1.21954354744906,-1.06240681988544,-1.54717804647828,-0.477803093495078,1.66650083717655,-0.131301639886023,1.53600129391994,-0.947661539971837,-1.13220818949366,-0.838293053388192,1.5931521352102,1.93104936737181,0.557262711272363,0.953799408943192,0.49068535045447,1.74281764616609,1.86615603280172,1.1505990807533,1.22613080898516,0.652227354433033,1.43747601258583,2.16056315257541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96714332081899,NA,-0.0378761103339438,0.39344453206743,0.763103416895965,-0.473105123319555,-0.575840058985214
